Title,PPF Corporation Actuals Data Extract,,,
9/5/2019,8,1, 68 ,200
9/5/2019,8,2, 89 ,89.22
9/5/2019,8,2, 69 ,34.42
9/5/2019,3,7, 89 ,60
9/5/2019,3,7, 85 ,28
9/5/2019,6,4, 69 ,34
9/5/2019,6,4, 82 ,30
9/5/2019,6,4, 81 ,280
9/5/2019,6,3, 87 ,585
9/5/2019,6,3, 77 ,620
9/5/2019,6,3, 60 ,23000
9/5/2019,6,5, 77 ,200
9/5/2019,6,5, 84 ,50
9/5/2019,6,5, 78 ,70
9/5/2019,6,5, 60 ,9700
9/5/2019,6,2, 91 ,46
9/5/2019,6,2, 80 ,133
9/5/2019,6,2, 68 ,38
9/6/2019,8,6, 73 ,220
9/6/2019,8,6, 71 ,50
9/6/2019,7,6, 81 ,414
9/6/2019,7,6, 65 ,427
9/6/2019,7,6, 52 ,11223
9/6/2019,5,6, 92 ,358
9/6/2019,5,6, 87 ,550
9/6/2019,4,6, 90 ,199.92
9/6/2019,3,6, 66 ,200
9/6/2019,3,6, 68 ,100
9/6/2019,3,6, 81 ,280
9/6/2019,3,6, 57 ,4400
9/6/2019,3,6, 52 ,5000
9/6/2019,3,6, 66 ,229
9/6/2019,6,6, 72 ,550
9/6/2019,7,1, 94 ,336.3
9/6/2019,7,1, 89 ,211.68
9/6/2019,7,1, 82 ,60
9/6/2019,6,1, 90 ,224
9/6/2019,5,1, 66 ,380
9/6/2019,4,1, 74 ,280
9/6/2019,8,1, 61 ,3000
9/6/2019,3,1, 68 ,154
9/6/2019,3,1, 74 ,100
9/6/2019,8,1, 74 ,200
9/6/2019,3,7, 73 ,68
9/6/2019,6,3, 91 ,240
9/6/2019,6,3, 71 ,70
9/6/2019,6,5, 66 ,149
9/6/2019,6,5, 85 ,40
9/6/2019,6,5, 68 ,60
9/6/2019,6,5, 61 ,1040
9/6/2019,6,5, 66 ,100
9/6/2019,6,4, 78 ,100
9/7/2019,8,6, 91 ,165.58
9/7/2019,8,6, 101 ,374517.15
9/7/2019,7,6, 94 ,55117.16
9/7/2019,7,6, 69 ,43.43
9/7/2019,5,6, 80 ,650
9/7/2019,4,6, 87 ,550
9/7/2019,4,6, 92 ,261
9/7/2019,4,6, 91 ,157
9/7/2019,4,6, 84 ,130
9/7/2019,4,6, 56 ,39667
9/7/2019,4,6, 52 ,3969
9/7/2019,7,1, 78 ,274
9/7/2019,6,1, 73 ,213
9/7/2019,5,1, 90 ,276.64
9/7/2019,4,1, 90 ,351.26
9/7/2019,4,1, 89 ,251
9/7/2019,4,1, 73 ,557
9/7/2019,4,1, 66 ,860
9/7/2019,4,1, 80 ,1258
9/7/2019,4,1, 77 ,950
9/7/2019,8,1, 69 ,63.32
9/7/2019,8,1, 66 ,380
9/7/2019,3,1, 92 ,501
9/7/2019,3,1, 73 ,272
9/7/2019,3,1, 67 ,204
9/7/2019,3,1, 65 ,380
9/7/2019,7,1, 74 ,200
9/7/2019,5,1, 83 ,200
9/7/2019,8,2, 87 ,380
9/7/2019,8,2, 80 ,511.7
9/7/2019,8,2, 68 ,114.72
9/7/2019,3,7, 82 ,10
9/7/2019,3,7, 73 ,80
9/7/2019,6,4, 65 ,280
9/7/2019,6,5, 60 ,10400
9/7/2019,6,2, 91 ,50.14
9/7/2019,6,2, 94 ,18
9/7/2019,6,2, 73 ,66
9/7/2019,6,2, 67 ,60
9/8/2019,8,6, 77 ,507.15
9/8/2019,7,6, 74 ,200
9/8/2019,7,6, 82 ,39
9/8/2019,5,6, 89 ,176.75
9/8/2019,5,6, 85 ,160
9/8/2019,4,6, 57 ,4000
9/8/2019,3,6, 91 ,155.53
9/8/2019,3,6, 77 ,380
9/8/2019,3,6, 71 ,50
9/8/2019,3,6, 61 ,1600
9/8/2019,3,6, 63 ,2400
9/8/2019,3,6, 57 ,3977
9/8/2019,6,6, 90 ,270.68
9/8/2019,6,6, 62 ,1400
9/8/2019,6,6, 87 ,468
9/8/2019,6,6, 71 ,50
9/8/2019,6,1, 62 ,1200
9/8/2019,4,1, 82 ,82
9/8/2019,4,1, 65 ,946
9/8/2019,4,1, 73 ,500
9/8/2019,8,1, 90 ,370.42
9/8/2019,8,1, 82 ,50
9/8/2019,3,1, 82 ,40
9/8/2019,3,1, 83 ,100
9/8/2019,7,1, 83 ,200
9/8/2019,3,1, 78 ,200
9/8/2019,8,2, 62 ,1000
9/8/2019,3,7, 84 ,30
9/8/2019,6,4, 85 ,80
9/8/2019,6,3, 69 ,52
9/8/2019,6,5, 87 ,200
9/8/2019,6,5, 89 ,76
9/8/2019,6,2, 80 ,200
9/9/2019,7,6, 68 ,200
9/9/2019,7,6, 82 ,40
9/9/2019,7,6, 61 ,2262
9/9/2019,5,6, 94 ,13986
9/9/2019,5,6, 68 ,200
9/9/2019,5,6, 57 ,5100
9/9/2019,5,6, 90 ,268
9/9/2019,4,6, 76 ,1500
9/9/2019,4,6, 69 ,34
9/9/2019,3,6, 65 ,280
9/9/2019,3,6, 91 ,151
9/9/2019,3,6, 87 ,315
9/9/2019,3,6, 73 ,159
9/9/2019,6,6, 90 ,268
9/9/2019,7,1, 90 ,333
9/9/2019,7,1, 71 ,60
9/9/2019,7,1, 62 ,2912
9/9/2019,6,1, 92 ,299
9/9/2019,6,1, 67 ,155
9/9/2019,5,1, 80 ,890
9/9/2019,5,1, 82 ,60
9/9/2019,5,1, 80 ,850
9/9/2019,5,1, 73 ,300
9/9/2019,8,1, 73 ,520.79
9/9/2019,8,1, 89 ,263.21
9/9/2019,8,1, 60 ,29400
9/9/2019,8,1, 76 ,380
9/9/2019,3,1, 91 ,313.04
9/9/2019,3,1, 61 ,2178
9/9/2019,8,2, 62 ,1542.02
9/9/2019,8,2, 73 ,207.15
9/9/2019,3,7, 87 ,100
9/9/2019,3,7, 81 ,90
9/9/2019,3,7, 60 ,5940
9/9/2019,6,5, 76 ,100
9/10/2019,8,6, 78 ,100
9/10/2019,8,6, 83 ,90
9/10/2019,7,6, 85 ,100
9/10/2019,7,6, 73 ,282
9/10/2019,5,6, 65 ,400
9/10/2019,5,6, 82 ,57
9/10/2019,4,6, 81 ,380
9/10/2019,3,6, 72 ,200
9/10/2019,3,6, 60 ,13720
9/10/2019,6,6, 92 ,368.74
9/10/2019,6,6, 94 ,4544
9/10/2019,6,6, 83 ,130
9/10/2019,6,6, 82 ,37
9/10/2019,6,1, 82 ,30
9/10/2019,5,1, 91 ,193.83
9/10/2019,5,1, 82 ,57
9/10/2019,4,1, 80 ,1000
9/10/2019,8,1, 84 ,269.27
9/10/2019,8,1, 62 ,3569.33
9/10/2019,8,1, 81 ,480
9/10/2019,3,1, 87 ,480
9/10/2019,7,1, 68 ,200
9/10/2019,3,7, 65 ,111
9/10/2019,3,7, 62 ,535
9/10/2019,3,7, 61 ,535
9/10/2019,6,4, 89 ,137
9/10/2019,6,4, 65 ,335
9/10/2019,6,4, 84 ,90
9/10/2019,6,3, 89 ,195
9/10/2019,6,5, 83 ,59
9/10/2019,6,2, 77 ,127
9/11/2019,8,6, 53 ,11236.14
9/11/2019,7,6, 54 ,600
9/11/2019,7,6, 71 ,35
9/11/2019,5,6, 66 ,380
9/11/2019,5,6, 57 ,5650
9/11/2019,4,6, 90 ,196
9/11/2019,4,6, 85 ,118
9/11/2019,4,6, 77 ,518
9/11/2019,4,6, 71 ,36
9/11/2019,3,6, 92 ,267.12
9/11/2019,3,6, 76 ,836
9/11/2019,6,6, 53 ,11400
9/11/2019,7,1, 62 ,2800
9/11/2019,6,1, 84 ,97
9/11/2019,6,1, 80 ,492
9/11/2019,6,1, 61 ,1800
9/11/2019,6,1, 85 ,88
9/11/2019,4,1, 69 ,95.95
9/11/2019,4,1, 71 ,55
9/11/2019,4,1, 62 ,3600
9/11/2019,8,1, 65 ,480
9/11/2019,3,1, 77 ,530
9/11/2019,3,1, 76 ,294
9/11/2019,3,1, 66 ,380
9/11/2019,5,1, 78 ,200
9/11/2019,5,1, 74 ,200
9/11/2019,8,2, 83 ,90
9/11/2019,3,7, 76 ,78
9/11/2019,6,4, 84 ,91
9/11/2019,6,4, 71 ,23
9/11/2019,6,3, 83 ,200
9/11/2019,6,3, 76 ,345
9/11/2019,6,3, 73 ,313
9/11/2019,6,5, 81 ,200
9/12/2019,8,6, 85 ,70
9/12/2019,8,6, 89 ,137.45
9/12/2019,7,6, 91 ,131.1
9/12/2019,7,6, 89 ,118.72
9/12/2019,7,6, 78 ,200
9/12/2019,7,6, 83 ,100
9/12/2019,7,6, 71 ,70
9/12/2019,7,6, 63 ,22446
9/12/2019,7,6, 84 ,114
9/12/2019,5,6, 84 ,100
9/12/2019,5,6, 61 ,2600
9/12/2019,4,6, 89 ,125.73
9/12/2019,4,6, 72 ,380
9/12/2019,4,6, 63 ,4962
9/12/2019,3,6, 67 ,116
9/12/2019,6,6, 52 ,6637
9/12/2019,7,1, 77 ,850
9/12/2019,7,1, 76 ,380
9/12/2019,6,1, 94 ,62.1
9/12/2019,6,1, 66 ,280
9/12/2019,5,1, 68 ,120
9/12/2019,5,1, 65 ,480
9/12/2019,4,1, 81 ,650
9/12/2019,8,1, 82 ,87.45
9/12/2019,8,1, 67 ,376.85
9/12/2019,8,2, 81 ,280
9/12/2019,8,2, 60 ,19274.17
9/12/2019,6,4, 78 ,116
9/12/2019,6,4, 80 ,380
9/12/2019,6,3, 84 ,130
9/12/2019,6,3, 87 ,480
9/12/2019,6,5, 91 ,90.24
9/12/2019,6,5, 65 ,164
9/12/2019,6,2, 81 ,83
9/12/2019,6,2, 73 ,100
9/12/2019,6,2, 65 ,100
9/13/2019,8,6, 89 ,116.65
9/13/2019,8,6, 65 ,200
9/13/2019,8,6, 63 ,7300
9/13/2019,8,6, 69 ,31.38
9/13/2019,7,6, 76 ,4742
9/13/2019,5,6, 89 ,175
9/13/2019,4,6, 71 ,70
9/13/2019,4,6, 65 ,336
9/13/2019,3,6, 82 ,30
9/13/2019,3,6, 69 ,25
9/13/2019,3,6, 63 ,3182
9/13/2019,3,6, 84 ,63
9/13/2019,6,6, 91 ,231.12
9/13/2019,6,6, 72 ,431
9/13/2019,6,6, 62 ,2040
9/13/2019,7,1, 80 ,950
9/13/2019,7,1, 73 ,400
9/13/2019,8,1, 85 ,243.51
9/13/2019,8,1, 87 ,650
9/13/2019,3,1, 81 ,383
9/13/2019,4,1, 84 ,200
9/13/2019,8,2, 87 ,410.18
9/13/2019,8,2, 80 ,380
9/13/2019,3,7, 77 ,140
9/13/2019,3,7, 65 ,90
9/13/2019,6,4, 62 ,1400
9/14/2019,8,6, 76 ,2100
9/14/2019,8,6, 85 ,123.81
9/14/2019,8,6, 52 ,11236.14
9/14/2019,7,6, 101 ,505000
9/14/2019,4,6, 94 ,2742.6
9/14/2019,4,6, 91 ,167.99
9/14/2019,4,6, 77 ,550
9/14/2019,3,6, 77 ,324
9/14/2019,3,6, 61 ,1372
9/14/2019,6,6, 63 ,6900
9/14/2019,6,6, 85 ,104
9/14/2019,7,1, 92 ,412.92
9/14/2019,7,1, 91 ,247.38
9/14/2019,7,1, 60 ,36600
9/14/2019,6,1, 91 ,196.9
9/14/2019,6,1, 81 ,304
9/14/2019,6,1, 73 ,220
9/14/2019,5,1, 60 ,29440
9/14/2019,5,1, 62 ,1900
9/14/2019,4,1, 77 ,1079
9/14/2019,8,1, 94 ,431.39
9/14/2019,3,1, 89 ,224.48
9/14/2019,4,1, 83 ,200
9/14/2019,8,2, 77 ,280
9/14/2019,8,2, 74 ,326.84
9/14/2019,3,7, 68 ,30
9/14/2019,6,4, 91 ,168
9/14/2019,6,5, 82 ,17
9/14/2019,6,5, 76 ,129
9/14/2019,6,5, 83 ,50
9/14/2019,6,2, 78 ,41
9/14/2019,6,4, 68 ,100
9/14/2019,6,3, 84 ,100
9/15/2019,8,6, 101 ,430700
9/15/2019,8,6, 92 ,279.87
9/15/2019,7,6, 68 ,147
9/15/2019,7,6, 78 ,177
9/15/2019,5,6, 62 ,1800
9/15/2019,5,6, 71 ,40
9/15/2019,5,6, 68 ,144
9/15/2019,4,6, 85 ,100
9/15/2019,3,6, 68 ,88
9/15/2019,6,6, 66 ,280
9/15/2019,6,6, 101 ,215700
9/15/2019,7,1, 94 ,354
9/15/2019,5,1, 78 ,224
9/15/2019,5,1, 60 ,31600
9/15/2019,4,1, 90 ,386
9/15/2019,4,1, 61 ,4000
9/15/2019,8,1, 87 ,1092.01
9/15/2019,8,1, 85 ,100
9/15/2019,8,1, 83 ,200
9/15/2019,6,1, 76 ,200
9/15/2019,4,1, 85 ,200
9/15/2019,8,2, 94 ,160.18
9/15/2019,8,2, 66 ,200
9/15/2019,8,2, 65 ,200
9/15/2019,6,3, 90 ,270
9/15/2019,6,3, 68 ,200
9/15/2019,6,3, 67 ,234
9/15/2019,6,3, 71 ,39
9/15/2019,6,5, 77 ,231
9/15/2019,6,5, 67 ,75
9/15/2019,6,5, 62 ,728
9/15/2019,6,2, 78 ,50
9/16/2019,8,6, 56 ,124900
9/16/2019,8,6, 73 ,213.21
9/16/2019,7,6, 67 ,200
9/16/2019,7,6, 87 ,550
9/16/2019,7,6, 57 ,4700
9/16/2019,7,6, 52 ,9700
9/16/2019,7,6, 83 ,138
9/16/2019,3,6, 76 ,750
9/16/2019,3,6, 56 ,50200
9/16/2019,3,6, 62 ,1100
9/16/2019,3,6, 83 ,74
9/16/2019,6,6, 60 ,18000
9/16/2019,6,6, 67 ,177
9/16/2019,7,1, 87 ,900
9/16/2019,7,1, 73 ,429
9/16/2019,6,1, 92 ,316.94
9/16/2019,6,1, 71 ,32
9/16/2019,4,1, 83 ,285
9/16/2019,3,1, 87 ,495
9/16/2019,8,2, 82 ,32.9
9/16/2019,8,2, 82 ,20
9/16/2019,8,2, 68 ,80
9/16/2019,8,2, 71 ,41.99
9/16/2019,3,7, 94 ,62.64
9/16/2019,3,7, 89 ,60
9/16/2019,3,7, 80 ,159
9/16/2019,6,4, 90 ,218.4
9/16/2019,6,4, 67 ,152
9/16/2019,6,4, 60 ,15600
9/16/2019,6,4, 77 ,380
9/16/2019,6,3, 62 ,2176
9/16/2019,6,2, 83 ,40
9/16/2019,6,4, 67 ,100
9/17/2019,7,6, 84 ,100
9/17/2019,7,6, 77 ,617
9/17/2019,5,6, 90 ,281.4
9/17/2019,5,6, 60 ,26400
9/17/2019,5,6, 80 ,890
9/17/2019,5,6, 62 ,2054
9/17/2019,3,6, 60 ,14300
9/17/2019,3,6, 101 ,159092
9/17/2019,3,6, 53 ,7954
9/17/2019,6,6, 67 ,200
9/17/2019,6,6, 61 ,2267
9/17/2019,7,1, 67 ,310
9/17/2019,5,1, 62 ,1472
9/17/2019,4,1, 84 ,257
9/17/2019,8,1, 89 ,218.92
9/17/2019,8,1, 80 ,1349.59
9/17/2019,3,1, 94 ,246.34
9/17/2019,5,1, 84 ,200
9/17/2019,3,1, 67 ,200
9/17/2019,8,2, 85 ,60
9/17/2019,8,2, 78 ,152.6
9/17/2019,8,2, 76 ,200
9/17/2019,3,7, 78 ,40
9/17/2019,3,7, 84 ,31
9/17/2019,3,7, 76 ,60
9/17/2019,6,4, 76 ,213
9/17/2019,6,4, 83 ,101
9/17/2019,6,3, 94 ,96
9/17/2019,6,3, 68 ,176
9/17/2019,6,3, 66 ,380
9/17/2019,6,5, 92 ,146.64
9/17/2019,6,5, 91 ,94
9/17/2019,6,5, 69 ,16
9/17/2019,6,2, 61 ,437
9/18/2019,8,6, 77 ,380
9/18/2019,8,6, 53 ,11800
9/18/2019,8,6, 80 ,687.46
9/18/2019,8,6, 62 ,1557.17
9/18/2019,7,6, 92 ,212.97
9/18/2019,7,6, 62 ,2200
9/18/2019,7,6, 90 ,172
9/18/2019,7,6, 87 ,630
9/18/2019,7,6, 72 ,561
9/18/2019,5,6, 91 ,214
9/18/2019,4,6, 74 ,200
9/18/2019,4,6, 83 ,147
9/18/2019,4,6, 76 ,1050
9/18/2019,6,6, 68 ,100
9/18/2019,6,6, 77 ,380
9/18/2019,6,6, 91 ,214
9/18/2019,6,6, 89 ,175
9/18/2019,6,6, 63 ,5392
9/18/2019,6,6, 60 ,22672
9/18/2019,7,1, 91 ,266
9/18/2019,6,1, 78 ,127
9/18/2019,6,1, 71 ,60
9/18/2019,4,1, 87 ,850
9/18/2019,3,1, 91 ,301
9/18/2019,3,1, 85 ,111
9/18/2019,3,1, 84 ,125
9/18/2019,3,1, 85 ,100
9/18/2019,8,2, 94 ,122.36
9/18/2019,8,2, 91 ,109.43
9/18/2019,3,7, 91 ,74
9/18/2019,3,7, 85 ,20
9/18/2019,3,7, 82 ,10
9/18/2019,3,7, 66 ,101
9/18/2019,6,3, 74 ,170
9/18/2019,6,3, 61 ,2300
9/18/2019,6,5, 87 ,234
9/18/2019,6,5, 78 ,74
9/18/2019,6,5, 73 ,108
9/18/2019,6,2, 82 ,8
9/19/2019,8,6, 91 ,137.72
9/19/2019,8,6, 82 ,30
9/19/2019,7,6, 72 ,480
9/19/2019,7,6, 94 ,56242
9/19/2019,5,6, 76 ,1700
9/19/2019,5,6, 78 ,224
9/19/2019,5,6, 69 ,40
9/19/2019,5,6, 56 ,71398
9/19/2019,4,6, 82 ,42
9/19/2019,4,6, 78 ,172
9/19/2019,4,6, 67 ,156
9/19/2019,3,6, 89 ,125.46
9/19/2019,3,6, 71 ,35
9/19/2019,6,6, 94 ,4498.56
9/19/2019,6,6, 87 ,380
9/19/2019,6,6, 84 ,100
9/19/2019,6,6, 77 ,486
9/19/2019,6,6, 68 ,135
9/19/2019,6,6, 81 ,358
9/19/2019,6,6, 53 ,9955
9/19/2019,7,1, 78 ,280
9/19/2019,6,1, 68 ,100
9/19/2019,5,1, 71 ,48
9/19/2019,5,1, 61 ,2700
9/19/2019,4,1, 89 ,243.47
9/19/2019,4,1, 74 ,281
9/19/2019,4,1, 68 ,319
9/19/2019,8,1, 81 ,835.95
9/19/2019,3,1, 74 ,136
9/19/2019,3,1, 84 ,100
9/19/2019,8,2, 67 ,151.08
9/19/2019,6,4, 91 ,161.28
9/19/2019,6,4, 74 ,200
9/19/2019,6,3, 89 ,196.95
9/19/2019,6,3, 62 ,1700
9/19/2019,6,5, 65 ,200
9/19/2019,6,2, 77 ,200
9/20/2019,8,6, 94 ,35339.77
9/20/2019,5,6, 67 ,200
9/20/2019,4,6, 84 ,100
9/20/2019,4,6, 65 ,380
9/20/2019,4,6, 87 ,540
9/20/2019,4,6, 80 ,655
9/20/2019,4,6, 68 ,120
9/20/2019,3,6, 83 ,90
9/20/2019,6,6, 89 ,185.5
9/20/2019,6,6, 66 ,359
9/20/2019,6,6, 84 ,116
9/20/2019,7,1, 90 ,333
9/20/2019,7,1, 61 ,3100
9/20/2019,7,1, 81 ,550
9/20/2019,6,1, 67 ,100
9/20/2019,5,1, 69 ,33
9/20/2019,5,1, 77 ,650
9/20/2019,4,1, 60 ,42680
9/20/2019,4,1, 78 ,303
9/20/2019,8,1, 71 ,122.3
9/20/2019,8,1, 62 ,2000
9/20/2019,3,1, 89 ,244
9/20/2019,3,1, 83 ,139
9/20/2019,8,2, 67 ,100
9/20/2019,3,7, 67 ,40
9/20/2019,6,4, 85 ,81
9/20/2019,6,4, 82 ,29
9/20/2019,6,4, 61 ,1500
9/20/2019,6,3, 69 ,49.92
9/20/2019,6,3, 73 ,300
9/20/2019,6,2, 68 ,40
9/20/2019,6,2, 85 ,30
9/20/2019,6,2, 61 ,550
9/20/2019,6,4, 83 ,100
9/21/2019,8,6, 67 ,100
9/21/2019,8,6, 87 ,380
9/21/2019,8,6, 52 ,10100
9/21/2019,7,6, 89 ,112
9/21/2019,7,6, 80 ,668
9/21/2019,7,6, 66 ,388
9/21/2019,5,6, 69 ,41.6
9/21/2019,4,6, 69 ,35.02
9/21/2019,4,6, 68 ,100
9/21/2019,4,6, 80 ,650
9/21/2019,4,6, 52 ,3400
9/21/2019,4,6, 74 ,187
9/21/2019,3,6, 78 ,100
9/21/2019,3,6, 80 ,380
9/21/2019,3,6, 82 ,21
9/21/2019,6,6, 56 ,66400
9/21/2019,6,6, 78 ,146
9/21/2019,6,6, 65 ,395
9/21/2019,7,1, 76 ,505
9/21/2019,7,1, 77 ,909
9/21/2019,6,1, 89 ,144.54
9/21/2019,6,1, 82 ,31
9/21/2019,6,1, 74 ,155
9/21/2019,6,1, 60 ,19800
9/21/2019,6,1, 77 ,380
9/21/2019,5,1, 92 ,355
9/21/2019,4,1, 94 ,115
9/21/2019,4,1, 91 ,309
9/21/2019,4,1, 87 ,990
9/21/2019,4,1, 62 ,4268
9/21/2019,8,1, 92 ,434.56
9/21/2019,3,1, 69 ,45
9/21/2019,8,2, 92 ,205.63
9/21/2019,3,7, 83 ,30
9/21/2019,3,7, 66 ,80
9/21/2019,6,4, 74 ,170
9/21/2019,6,3, 78 ,200
9/21/2019,6,3, 82 ,40
9/21/2019,6,2, 94 ,16.74
9/22/2019,8,6, 71 ,43.51
9/22/2019,8,6, 63 ,7490.61
9/22/2019,7,6, 81 ,380
9/22/2019,7,6, 76 ,3100
9/22/2019,7,6, 56 ,122351
9/22/2019,5,6, 85 ,100
9/22/2019,5,6, 82 ,40
9/22/2019,5,6, 52 ,13562
9/22/2019,4,6, 78 ,200
9/22/2019,6,6, 76 ,1400
9/22/2019,6,6, 83 ,100
9/22/2019,6,6, 80 ,480
9/22/2019,7,1, 85 ,198
9/22/2019,7,1, 83 ,248
9/22/2019,7,1, 82 ,71
9/22/2019,7,1, 74 ,232
9/22/2019,7,1, 69 ,68
9/22/2019,7,1, 66 ,618
9/22/2019,6,1, 77 ,426
9/22/2019,5,1, 74 ,157
9/22/2019,5,1, 61 ,2355
9/22/2019,4,1, 65 ,850
9/22/2019,4,1, 67 ,380
9/22/2019,4,1, 68 ,280
9/22/2019,8,1, 91 ,283.9
9/22/2019,3,1, 90 ,398.56
9/22/2019,3,1, 78 ,151
9/22/2019,3,1, 71 ,70
9/22/2019,3,1, 80 ,550
9/22/2019,8,2, 92 ,164.05
9/22/2019,8,2, 84 ,102.6
9/22/2019,8,2, 65 ,328.36
9/22/2019,6,4, 81 ,276
9/22/2019,6,4, 94 ,62
9/22/2019,6,3, 85 ,120
9/22/2019,6,3, 66 ,473
9/22/2019,6,2, 90 ,58
9/22/2019,6,2, 71 ,30
9/22/2019,6,2, 66 ,100
9/23/2019,8,6, 84 ,90
9/23/2019,8,6, 74 ,246.54
9/23/2019,8,6, 65 ,298.06
9/23/2019,7,6, 77 ,550
9/23/2019,7,6, 57 ,4676
9/23/2019,7,6, 67 ,196
9/23/2019,5,6, 73 ,291
9/23/2019,4,6, 81 ,405
9/23/2019,4,6, 60 ,24240
9/23/2019,3,6, 67 ,100
9/23/2019,3,6, 73 ,220
9/23/2019,3,6, 72 ,159
9/23/2019,6,6, 74 ,200
9/23/2019,6,6, 78 ,100
9/23/2019,6,6, 54 ,0
9/23/2019,6,1, 90 ,228.48
9/23/2019,6,1, 69 ,35.02
9/23/2019,6,1, 65 ,341
9/23/2019,6,1, 74 ,100
9/23/2019,5,1, 92 ,330.15
9/23/2019,4,1, 92 ,514
9/23/2019,4,1, 61 ,3414
9/23/2019,3,1, 80 ,618
9/23/2019,3,1, 73 ,300
9/23/2019,5,1, 85 ,200
9/23/2019,8,2, 66 ,298.06
9/23/2019,3,7, 90 ,83.72
9/23/2019,3,7, 68 ,38
9/23/2019,6,4, 87 ,351
9/23/2019,6,4, 62 ,1560
9/23/2019,6,4, 87 ,380
9/23/2019,6,3, 81 ,423
9/23/2019,6,3, 60 ,24180
9/23/2019,6,3, 76 ,280
9/23/2019,6,5, 90 ,124.02
9/23/2019,6,5, 73 ,120
9/23/2019,6,2, 90 ,63.8
9/23/2019,6,2, 65 ,112
9/24/2019,8,6, 72 ,650
9/24/2019,8,6, 78 ,193.51
9/24/2019,8,6, 72 ,1498.08
9/24/2019,8,6, 66 ,270.78
9/24/2019,5,6, 101 ,161000
9/24/2019,5,6, 71 ,70
9/24/2019,4,6, 63 ,6200
