Title,PPF Corporation Actuals Data Extract,,,
6/5/2020,5,1, 77 ,650
6/5/2020,4,1, 80 ,1085
6/5/2020,4,1, 92 ,387
6/5/2020,4,1, 83 ,230
6/5/2020,8,1, 89 ,237.45
6/5/2020,8,1, 60 ,59591.59
6/5/2020,3,1, 94 ,214.24
6/5/2020,3,1, 83 ,124
6/5/2020,3,1, 87 ,480
6/5/2020,7,1, 67 ,200
6/5/2020,8,1, 83 ,200
6/5/2020,4,1, 85 ,200
6/5/2020,8,2, 91 ,124
6/5/2020,8,2, 71 ,50
6/5/2020,3,7, 62 ,480
6/5/2020,3,7, 94 ,78
6/5/2020,6,4, 66 ,211
6/5/2020,6,3, 85 ,103
6/5/2020,6,3, 73 ,237
6/5/2020,6,3, 65 ,338
6/5/2020,6,3, 71 ,80
6/5/2020,6,5, 94 ,49
6/5/2020,6,5, 83 ,77
6/5/2020,6,2, 76 ,94
6/5/2020,6,2, 78 ,55
6/5/2020,6,2, 62 ,850
6/6/2020,8,6, 77 ,380
6/6/2020,8,6, 52 ,27600
6/6/2020,7,6, 72 ,750
6/6/2020,7,6, 74 ,163
6/6/2020,7,6, 67 ,154
6/6/2020,7,6, 84 ,158
6/6/2020,5,6, 77 ,550
6/6/2020,5,6, 60 ,29300
6/6/2020,5,6, 56 ,120396
6/6/2020,4,6, 89 ,137.7
6/6/2020,4,6, 72 ,550
6/6/2020,4,6, 73 ,364
6/6/2020,4,6, 65 ,576
6/6/2020,4,6, 87 ,720
6/6/2020,4,6, 60 ,34400
6/6/2020,3,6, 57 ,4569
6/6/2020,6,6, 84 ,90
6/6/2020,6,6, 73 ,171
6/6/2020,7,1, 61 ,3900
6/6/2020,6,1, 73 ,220
6/6/2020,5,1, 91 ,226
6/6/2020,5,1, 89 ,185
6/6/2020,8,1, 62 ,3669.33
6/6/2020,8,1, 73 ,300
6/6/2020,3,1, 82 ,40
6/6/2020,8,1, 78 ,200
6/6/2020,8,2, 83 ,80
6/6/2020,8,2, 74 ,285.93
6/6/2020,3,7, 92 ,167.66
6/6/2020,3,7, 84 ,30
6/6/2020,3,7, 62 ,500
6/6/2020,3,7, 60 ,9752
6/6/2020,3,7, 68 ,30
6/6/2020,6,4, 90 ,228
6/6/2020,6,4, 71 ,60
6/6/2020,6,3, 81 ,384
6/6/2020,6,5, 89 ,103
6/6/2020,6,5, 74 ,119
6/6/2020,6,5, 83 ,60
6/6/2020,6,5, 80 ,280
6/6/2020,6,2, 83 ,42
6/6/2020,6,5, 66 ,100
6/7/2020,8,6, 82 ,30
6/7/2020,7,6, 69 ,34.88
6/7/2020,7,6, 90 ,237
6/7/2020,5,6, 84 ,108
6/7/2020,4,6, 68 ,200
6/7/2020,4,6, 90 ,235
6/7/2020,3,6, 68 ,90
6/7/2020,3,6, 74 ,129
6/7/2020,6,6, 74 ,120
6/7/2020,7,1, 94 ,261.12
6/7/2020,7,1, 74 ,272
6/7/2020,7,1, 71 ,104
6/7/2020,7,1, 87 ,750
6/7/2020,6,1, 74 ,100
6/7/2020,6,1, 80 ,513
6/7/2020,6,1, 74 ,143
6/7/2020,6,1, 71 ,54
6/7/2020,4,1, 85 ,184
6/7/2020,4,1, 77 ,950
6/7/2020,4,1, 76 ,528
6/7/2020,3,1, 91 ,258.56
6/7/2020,3,1, 92 ,426
6/7/2020,3,1, 82 ,36
6/7/2020,3,1, 81 ,350
6/7/2020,8,2, 87 ,546.55
6/7/2020,8,2, 80 ,655.64
6/7/2020,8,2, 67 ,100
6/7/2020,8,2, 66 ,325.33
6/7/2020,3,7, 65 ,80
6/7/2020,6,4, 78 ,128
6/7/2020,6,3, 83 ,128
6/7/2020,6,3, 68 ,117
6/7/2020,6,3, 61 ,3000
6/7/2020,6,2, 94 ,27
6/7/2020,6,2, 76 ,100
6/8/2020,8,6, 81 ,280
6/8/2020,7,6, 78 ,200
6/8/2020,5,6, 65 ,390
6/8/2020,5,6, 92 ,216
6/8/2020,4,6, 69 ,53.36
6/8/2020,4,6, 61 ,3141
6/8/2020,3,6, 66 ,200
6/8/2020,3,6, 56 ,78900
6/8/2020,6,6, 89 ,120.52
6/8/2020,6,6, 62 ,1300
6/8/2020,6,6, 73 ,220
6/8/2020,6,6, 77 ,380
6/8/2020,6,6, 83 ,100
6/8/2020,6,6, 67 ,114
6/8/2020,7,1, 80 ,850
6/8/2020,6,1, 89 ,137
6/8/2020,6,1, 65 ,380
6/8/2020,4,1, 81 ,672
6/8/2020,8,1, 84 ,243.51
6/8/2020,3,1, 92 ,383.4
6/8/2020,3,1, 69 ,46
6/8/2020,8,2, 68 ,80
6/8/2020,6,4, 92 ,305
6/8/2020,6,5, 77 ,200
6/8/2020,6,2, 61 ,751
6/8/2020,6,2, 68 ,50
6/9/2020,8,6, 65 ,200
6/9/2020,8,6, 68 ,70
6/9/2020,8,6, 80 ,843.52
6/9/2020,8,6, 90 ,257.15
6/9/2020,5,6, 72 ,650
6/9/2020,5,6, 76 ,2999
6/9/2020,4,6, 101 ,104600
6/9/2020,4,6, 73 ,400
6/9/2020,3,6, 52 ,7700
6/9/2020,3,6, 69 ,29
6/9/2020,6,6, 85 ,81
6/9/2020,6,1, 60 ,23800
6/9/2020,6,1, 80 ,480
6/9/2020,6,1, 67 ,156
6/9/2020,5,1, 85 ,172
6/9/2020,5,1, 68 ,171
6/9/2020,5,1, 61 ,4200
6/9/2020,8,1, 82 ,50
6/9/2020,3,1, 89 ,201.76
6/9/2020,3,1, 85 ,99
6/9/2020,8,2, 77 ,280
6/9/2020,8,2, 61 ,2472.34
6/9/2020,3,7, 65 ,80
6/9/2020,6,4, 76 ,200
6/9/2020,6,3, 91 ,197
6/9/2020,6,5, 92 ,210
6/9/2020,6,5, 84 ,68
6/9/2020,6,2, 90 ,87.98
6/10/2020,8,6, 94 ,22568.03
6/10/2020,8,6, 85 ,80
6/10/2020,7,6, 89 ,154
6/10/2020,7,6, 54 ,191059
6/10/2020,5,6, 101 ,337398
6/10/2020,4,6, 61 ,2800
6/10/2020,3,6, 74 ,100
6/10/2020,6,6, 69 ,25
6/10/2020,7,1, 80 ,806
6/10/2020,7,1, 83 ,174
6/10/2020,7,1, 65 ,480
6/10/2020,6,1, 94 ,72
6/10/2020,6,1, 87 ,480
6/10/2020,6,1, 84 ,90
6/10/2020,5,1, 65 ,477
6/10/2020,5,1, 84 ,189
6/10/2020,5,1, 74 ,191
6/10/2020,5,1, 65 ,550
6/10/2020,4,1, 62 ,3200
6/10/2020,8,1, 67 ,342
6/10/2020,8,1, 65 ,380
6/10/2020,8,2, 85 ,117.75
6/10/2020,8,2, 81 ,405.63
6/10/2020,8,2, 66 ,200
6/10/2020,3,7, 89 ,87.48
6/10/2020,3,7, 67 ,40
6/10/2020,6,5, 91 ,126
6/10/2020,6,5, 85 ,62
6/10/2020,6,5, 92 ,214.2
6/10/2020,6,2, 85 ,34
6/10/2020,6,4, 83 ,100
6/11/2020,8,6, 87 ,380
6/11/2020,8,6, 72 ,920.8
6/11/2020,7,6, 76 ,3200
6/11/2020,7,6, 63 ,24456
6/11/2020,5,6, 76 ,2800
6/11/2020,5,6, 83 ,126
6/11/2020,5,6, 89 ,105
6/11/2020,4,6, 77 ,650
6/11/2020,4,6, 71 ,83
6/11/2020,4,6, 68 ,200
6/11/2020,3,6, 81 ,200
6/11/2020,3,6, 65 ,280
6/11/2020,3,6, 57 ,6400
6/11/2020,3,6, 67 ,130
6/11/2020,3,6, 60 ,17227
6/11/2020,6,6, 71 ,60
6/11/2020,6,6, 67 ,100
6/11/2020,7,1, 69 ,70
6/11/2020,6,1, 92 ,281
6/11/2020,6,1, 85 ,90
6/11/2020,5,1, 90 ,285.83
6/11/2020,5,1, 89 ,190.55
6/11/2020,5,1, 66 ,434
6/11/2020,5,1, 60 ,40500
6/11/2020,4,1, 89 ,198.45
6/11/2020,8,1, 91 ,289.82
6/11/2020,7,1, 83 ,200
6/11/2020,4,1, 74 ,200
6/11/2020,8,2, 69 ,37.45
6/11/2020,8,2, 62 ,1922.33
6/11/2020,3,7, 73 ,65
6/11/2020,3,7, 71 ,13
6/11/2020,3,7, 90 ,124
6/11/2020,3,7, 81 ,133
6/11/2020,6,4, 65 ,200
6/11/2020,6,3, 91 ,195.03
6/11/2020,6,3, 90 ,246
6/11/2020,6,3, 62 ,2300
6/11/2020,6,3, 76 ,280
6/11/2020,6,5, 80 ,351
6/11/2020,6,5, 68 ,65
6/11/2020,6,2, 91 ,66
6/11/2020,6,2, 69 ,12
6/11/2020,6,2, 60 ,9149
6/11/2020,6,2, 81 ,100
6/12/2020,8,6, 73 ,276.84
6/12/2020,8,6, 57 ,15333.19
6/12/2020,7,6, 66 ,380
6/12/2020,5,6, 91 ,130
6/12/2020,5,6, 60 ,25392
6/12/2020,4,6, 83 ,200
6/12/2020,3,6, 90 ,197
6/12/2020,6,6, 92 ,278.72
6/12/2020,6,6, 91 ,164.22
6/12/2020,6,6, 68 ,86
6/12/2020,4,1, 73 ,429
6/12/2020,8,1, 74 ,290.48
6/12/2020,8,1, 73 ,514.73
6/12/2020,8,1, 71 ,90
6/12/2020,3,1, 91 ,256
6/12/2020,3,1, 78 ,144
6/12/2020,3,1, 62 ,2648
6/12/2020,8,1, 84 ,200
6/12/2020,3,7, 82 ,14
6/12/2020,6,4, 62 ,1391
6/12/2020,6,4, 66 ,200
6/12/2020,6,4, 80 ,480
6/12/2020,6,3, 92 ,295.2
6/12/2020,6,3, 80 ,621
6/12/2020,6,5, 69 ,16.38
6/12/2020,6,5, 71 ,25
6/12/2020,6,5, 76 ,100
6/13/2020,8,6, 63 ,11400
6/13/2020,8,6, 69 ,38.96
6/13/2020,7,6, 73 ,236
6/13/2020,7,6, 80 ,786
6/13/2020,7,6, 53 ,29347
6/13/2020,5,6, 85 ,100
6/13/2020,5,6, 80 ,650
6/13/2020,5,6, 52 ,26991
6/13/2020,4,6, 56 ,45600
6/13/2020,4,6, 78 ,214
6/13/2020,4,6, 54 ,19637
6/13/2020,4,6, 89 ,153
6/13/2020,3,6, 63 ,3400
6/13/2020,3,6, 94 ,7718
6/13/2020,3,6, 65 ,291
6/13/2020,3,6, 56 ,71696
6/13/2020,6,6, 61 ,1900
6/13/2020,7,1, 90 ,223
6/13/2020,7,1, 78 ,210
6/13/2020,6,1, 83 ,100
6/13/2020,6,1, 82 ,31
6/13/2020,4,1, 87 ,990
6/13/2020,8,1, 77 ,1166.25
6/13/2020,3,1, 71 ,72
6/13/2020,5,1, 85 ,200
6/13/2020,8,2, 60 ,16000
6/13/2020,3,7, 85 ,38
6/13/2020,6,3, 82 ,36
6/13/2020,6,3, 76 ,306
6/13/2020,6,3, 77 ,550
6/13/2020,6,5, 89 ,95.79
6/13/2020,6,5, 87 ,293
6/13/2020,6,5, 78 ,94
6/13/2020,6,5, 62 ,650
6/13/2020,6,2, 77 ,170
6/14/2020,8,6, 63 ,18399.91
6/14/2020,7,6, 94 ,16732.66
6/14/2020,7,6, 65 ,380
6/14/2020,7,6, 62 ,1685
6/14/2020,5,6, 62 ,2100
6/14/2020,5,6, 66 ,354
6/14/2020,5,6, 81 ,370
6/14/2020,4,6, 90 ,242.05
6/14/2020,4,6, 78 ,200
6/14/2020,4,6, 71 ,90
6/14/2020,4,6, 54 ,22600
6/14/2020,4,6, 52 ,13000
6/14/2020,4,6, 63 ,11100
6/14/2020,3,6, 53 ,4400
6/14/2020,6,6, 94 ,2328
6/14/2020,6,6, 92 ,268
6/14/2020,6,6, 66 ,223
6/14/2020,6,1, 92 ,255.71
6/14/2020,6,1, 91 ,184.21
6/14/2020,6,1, 65 ,343
6/14/2020,5,1, 67 ,225
6/14/2020,4,1, 89 ,189
6/14/2020,4,1, 62 ,2928
6/14/2020,7,1, 84 ,200
6/14/2020,3,1, 67 ,200
6/14/2020,8,2, 87 ,280
6/14/2020,3,7, 74 ,80
6/14/2020,3,7, 73 ,80
6/14/2020,6,4, 89 ,156.45
6/14/2020,6,4, 85 ,89
6/14/2020,6,4, 71 ,35
6/14/2020,6,3, 68 ,200
6/14/2020,6,3, 80 ,550
6/14/2020,6,2, 73 ,76
6/14/2020,6,2, 67 ,53
6/15/2020,8,6, 76 ,2700
6/15/2020,8,6, 94 ,27321.29
6/15/2020,7,6, 85 ,100
6/15/2020,7,6, 61 ,3300
6/15/2020,7,6, 87 ,650
6/15/2020,7,6, 94 ,15638
6/15/2020,5,6, 94 ,22774.32
6/15/2020,5,6, 63 ,13495
6/15/2020,5,6, 57 ,11246
6/15/2020,4,6, 76 ,2000
6/15/2020,4,6, 83 ,182
6/15/2020,4,6, 92 ,313
6/15/2020,4,6, 67 ,264
6/15/2020,4,6, 57 ,968
6/15/2020,3,6, 76 ,970
6/15/2020,6,6, 90 ,180.9
6/15/2020,6,6, 76 ,1196
6/15/2020,6,6, 56 ,82568
6/15/2020,7,1, 91 ,178
6/15/2020,7,1, 92 ,297
6/15/2020,6,1, 69 ,30.94
6/15/2020,6,1, 90 ,211
6/15/2020,6,1, 61 ,2000
6/15/2020,6,1, 62 ,1900
6/15/2020,5,1, 92 ,378
6/15/2020,5,1, 76 ,427
6/15/2020,8,1, 94 ,407.07
6/15/2020,8,1, 90 ,364.72
6/15/2020,8,1, 71 ,107.14
6/15/2020,3,1, 69 ,44.62
6/15/2020,3,1, 68 ,154
6/15/2020,7,1, 85 ,200
6/15/2020,8,2, 83 ,146.54
6/15/2020,8,2, 65 ,358.66
6/15/2020,3,7, 77 ,100
6/15/2020,6,4, 61 ,2319
6/15/2020,6,4, 61 ,1900
6/15/2020,6,3, 69 ,34
6/15/2020,6,3, 87 ,550
6/15/2020,6,2, 91 ,62.7
6/15/2020,6,2, 77 ,200
6/15/2020,6,2, 92 ,111
6/15/2020,6,2, 65 ,115
6/16/2020,8,6, 67 ,100
6/16/2020,8,6, 56 ,158300
6/16/2020,8,6, 54 ,175700
6/16/2020,8,6, 54 ,125503.42
6/16/2020,7,6, 56 ,209200
6/16/2020,7,6, 81 ,486
6/16/2020,7,6, 85 ,141
6/16/2020,4,6, 67 ,200
6/16/2020,4,6, 94 ,2087
6/16/2020,4,6, 76 ,1369
6/16/2020,4,6, 74 ,235
6/16/2020,3,6, 52 ,5483
6/16/2020,6,6, 63 ,7600
6/16/2020,6,6, 68 ,100
6/16/2020,7,1, 60 ,35328
6/16/2020,7,1, 73 ,405
6/16/2020,5,1, 90 ,283
6/16/2020,4,1, 60 ,47564
6/16/2020,8,1, 92 ,485.94
6/16/2020,5,1, 83 ,200
6/16/2020,3,1, 78 ,200
6/16/2020,3,7, 66 ,73
6/16/2020,6,4, 84 ,99
6/16/2020,6,5, 91 ,128.52
6/16/2020,6,5, 77 ,281
6/16/2020,6,5, 68 ,40
6/16/2020,6,2, 65 ,200
6/16/2020,6,3, 85 ,100
6/16/2020,6,3, 83 ,100
6/17/2020,8,6, 81 ,522.3
6/17/2020,7,6, 84 ,100
6/17/2020,7,6, 54 ,210200
6/17/2020,7,6, 69 ,32
6/17/2020,5,6, 101 ,320500
6/17/2020,5,6, 67 ,180
6/17/2020,4,6, 81 ,514
6/17/2020,3,6, 80 ,380
6/17/2020,3,6, 82 ,22
6/17/2020,3,6, 80 ,356
6/17/2020,3,6, 61 ,2121
6/17/2020,6,6, 66 ,280
6/17/2020,6,6, 74 ,100
6/17/2020,6,6, 53 ,5700
6/17/2020,6,6, 84 ,87
6/17/2020,7,1, 91 ,179.78
6/17/2020,7,1, 69 ,75.6
6/17/2020,7,1, 89 ,147.9
6/17/2020,7,1, 81 ,550
6/17/2020,6,1, 87 ,468
6/17/2020,4,1, 80 ,1000
6/17/2020,4,1, 77 ,950
6/17/2020,4,1, 61 ,4100
6/17/2020,8,1, 87 ,1228.38
6/17/2020,8,1, 74 ,200
6/17/2020,8,2, 94 ,200.46
6/17/2020,8,2, 81 ,200
6/17/2020,8,2, 80 ,380
6/17/2020,3,7, 84 ,42
6/17/2020,3,7, 80 ,214
6/17/2020,3,7, 66 ,70
6/17/2020,3,7, 71 ,30
6/17/2020,6,4, 91 ,163.8
6/17/2020,6,4, 89 ,149
6/17/2020,6,4, 68 ,82
6/17/2020,6,4, 81 ,280
6/17/2020,6,4, 87 ,380
6/17/2020,6,3, 84 ,107
6/17/2020,6,3, 89 ,160
6/17/2020,6,3, 82 ,40
6/17/2020,6,3, 73 ,300
6/17/2020,6,3, 65 ,480
6/17/2020,6,5, 78 ,80
6/17/2020,6,2, 74 ,118
6/17/2020,6,2, 85 ,40
6/18/2020,8,6, 87 ,682.91
6/18/2020,8,6, 62 ,2102.64
6/18/2020,7,6, 82 ,50
6/18/2020,7,6, 83 ,177
6/18/2020,5,6, 84 ,100
6/18/2020,5,6, 71 ,80
6/18/2020,5,6, 63 ,9600
6/18/2020,5,6, 56 ,103500
6/18/2020,5,6, 80 ,598
6/18/2020,3,6, 91 ,170.64
6/18/2020,3,6, 89 ,140.8
6/18/2020,3,6, 71 ,60
6/18/2020,3,6, 91 ,158
6/18/2020,6,6, 89 ,131
6/18/2020,6,6, 80 ,468
6/18/2020,6,6, 77 ,389
6/18/2020,7,1, 62 ,3624
6/18/2020,7,1, 87 ,720
6/18/2020,7,1, 76 ,480
6/18/2020,6,1, 81 ,317
6/18/2020,5,1, 71 ,100
6/18/2020,4,1, 91 ,208.8
6/18/2020,4,1, 78 ,282
6/18/2020,8,1, 94 ,435.94
6/18/2020,8,1, 78 ,354.12
6/18/2020,8,1, 87 ,750
6/18/2020,8,2, 92 ,257.15
6/18/2020,8,2, 68 ,128.36
6/18/2020,6,3, 67 ,200
6/18/2020,6,3, 78 ,200
6/18/2020,6,5, 81 ,200
6/18/2020,6,2, 89 ,54
6/18/2020,6,2, 84 ,40
6/19/2020,8,6, 101 ,459971.77
6/19/2020,8,6, 78 ,228.36
6/19/2020,8,6, 68 ,137.45
6/19/2020,8,6, 89 ,169.27
6/19/2020,5,6, 82 ,50
6/19/2020,5,6, 94 ,24228
6/19/2020,5,6, 72 ,674
6/19/2020,4,6, 85 ,145
6/19/2020,4,6, 66 ,524
6/19/2020,4,6, 60 ,38272
6/19/2020,3,6, 62 ,1768
6/19/2020,3,6, 63 ,3655
6/19/2020,3,6, 53 ,3655
6/19/2020,6,1, 78 ,100
6/19/2020,4,1, 94 ,90.09
6/19/2020,4,1, 61 ,4392
6/19/2020,8,1, 83 ,288.97
6/19/2020,8,1, 80 ,750
6/19/2020,8,1, 66 ,480
6/19/2020,3,1, 89 ,208
6/19/2020,3,1, 77 ,550
6/19/2020,8,2, 84 ,128.36
6/19/2020,8,2, 82 ,30
6/19/2020,8,2, 78 ,182.9
6/19/2020,3,7, 74 ,70
6/19/2020,6,4, 67 ,109
6/19/2020,6,5, 60 ,15997
6/19/2020,6,5, 62 ,985
6/19/2020,6,5, 60 ,11800
6/19/2020,6,2, 92 ,106.56
6/19/2020,6,2, 80 ,196
6/19/2020,6,4, 78 ,100
6/19/2020,6,2, 66 ,100
6/20/2020,8,6, 72 ,850
6/20/2020,7,6, 81 ,480
6/20/2020,5,6, 90 ,165.24
6/20/2020,5,6, 78 ,200
6/20/2020,4,6, 74 ,200
6/20/2020,4,6, 53 ,4600
6/20/2020,3,6, 83 ,80
6/20/2020,3,6, 54 ,23431
6/20/2020,3,6, 92 ,263
6/20/2020,6,6, 65 ,280
6/20/2020,6,6, 54 ,59200
6/20/2020,6,6, 60 ,21349
6/20/2020,7,1, 61 ,3987
6/20/2020,6,1, 76 ,260
6/20/2020,5,1, 61 ,4417
6/20/2020,3,1, 80 ,566
6/20/2020,4,1, 84 ,200
6/20/2020,4,1, 83 ,200
6/20/2020,8,2, 82 ,41.99
6/20/2020,3,7, 67 ,40
6/20/2020,3,7, 92 ,166
6/20/2020,6,4, 60 ,22604
6/20/2020,6,4, 82 ,32
6/20/2020,6,4, 68 ,80
6/20/2020,6,3, 94 ,82.65
6/20/2020,6,2, 74 ,200
6/20/2020,6,2, 62 ,657
6/20/2020,6,2, 78 ,60
6/20/2020,6,3, 74 ,100
6/21/2020,8,6, 89 ,136.78
6/21/2020,7,6, 90 ,239.37
6/21/2020,7,6, 78 ,200
6/21/2020,7,6, 52 ,6800
6/21/2020,7,6, 101 ,587000
6/21/2020,5,6, 91 ,117
6/21/2020,5,6, 67 ,200
6/21/2020,5,6, 82 ,36
6/21/2020,4,6, 87 ,650
6/21/2020,3,6, 87 ,280
6/21/2020,3,6, 77 ,337
6/21/2020,3,6, 73 ,173
6/21/2020,6,6, 57 ,2600
6/21/2020,6,6, 78 ,100
6/21/2020,7,1, 82 ,50
6/21/2020,5,1, 91 ,235.04
6/21/2020,5,1, 77 ,769
6/21/2020,5,1, 76 ,380
6/21/2020,5,1, 81 ,480
6/21/2020,4,1, 65 ,616
6/21/2020,4,1, 60 ,50900
6/21/2020,4,1, 82 ,70
6/21/2020,4,1, 67 ,280
6/21/2020,8,1, 69 ,73.81
6/21/2020,8,1, 65 ,723.82
6/21/2020,3,1, 71 ,80
6/21/2020,8,2, 84 ,80
6/21/2020,8,2, 91 ,153.46
6/21/2020,8,2, 85 ,70
6/21/2020,3,7, 91 ,104.94
6/21/2020,3,7, 76 ,90
6/21/2020,6,5, 81 ,217
6/21/2020,6,2, 89 ,56.16
6/21/2020,6,2, 81 ,122
6/21/2020,6,4, 74 ,100
6/22/2020,8,6, 61 ,3855.7
6/22/2020,8,6, 52 ,22999.99
6/22/2020,7,6, 62 ,2000
6/22/2020,7,6, 63 ,14200
6/22/2020,7,6, 76 ,3921
6/22/2020,5,6, 57 ,10100
6/22/2020,5,6, 54 ,22500
6/22/2020,4,6, 91 ,180.48
6/22/2020,4,6, 101 ,116175
6/22/2020,4,6, 69 ,58
6/22/2020,3,6, 92 ,281.41
6/22/2020,3,6, 85 ,61
6/22/2020,3,6, 84 ,66
6/22/2020,3,6, 72 ,100
6/22/2020,3,6, 101 ,182770
6/22/2020,6,6, 80 ,480
6/22/2020,6,6, 87 ,410
6/22/2020,6,6, 81 ,289
6/22/2020,6,6, 53 ,5951
6/22/2020,7,1, 60 ,36700
6/22/2020,6,1, 85 ,86
6/22/2020,6,1, 77 ,480
6/22/2020,6,1, 78 ,135
6/22/2020,5,1, 69 ,45.12
6/22/2020,5,1, 62 ,3000
6/22/2020,4,1, 82 ,66
6/22/2020,3,1, 61 ,2913
6/22/2020,7,1, 68 ,200
6/22/2020,8,2, 62 ,1100
6/22/2020,3,7, 87 ,100
6/22/2020,3,7, 82 ,10
6/22/2020,3,7, 81 ,100
6/22/2020,6,4, 80 ,497
6/22/2020,6,4, 77 ,385
6/22/2020,6,3, 81 ,380
6/22/2020,6,5, 90 ,171.13
6/22/2020,6,5, 87 ,200
6/22/2020,6,2, 83 ,50
6/22/2020,6,2, 82 ,10
6/22/2020,6,2, 67 ,80
6/23/2020,8,6, 84 ,172.3
6/23/2020,8,6, 65 ,372.3
6/23/2020,8,6, 60 ,34151.72
6/23/2020,7,6, 67 ,200
6/23/2020,5,6, 83 ,100
6/23/2020,5,6, 66 ,380
6/23/2020,5,6, 71 ,54
6/23/2020,5,6, 62 ,1823
6/23/2020,4,6, 85 ,100
6/23/2020,4,6, 82 ,50
6/23/2020,4,6, 62 ,2600
6/23/2020,3,6, 81 ,221
6/23/2020,3,6, 85 ,60
6/23/2020,3,6, 76 ,1000
6/23/2020,6,6, 63 ,3868
6/23/2020,7,1, 81 ,499
6/23/2020,7,1, 85 ,139
6/23/2020,6,1, 60 ,23202
6/23/2020,6,1, 82 ,30
6/23/2020,6,1, 69 ,34
6/23/2020,5,1, 92 ,378
6/23/2020,4,1, 91 ,232
6/23/2020,3,1, 81 ,380
6/23/2020,3,1, 65 ,380
6/23/2020,5,1, 74 ,200
6/23/2020,8,2, 94 ,208.66
6/23/2020,3,7, 85 ,30
6/23/2020,6,4, 90 ,221.16
6/23/2020,6,4, 83 ,112
6/23/2020,6,4, 74 ,116
6/23/2020,6,2, 84 ,36
6/23/2020,6,2, 82 ,12
6/23/2020,6,5, 74 ,100
