Title,PPF Corporation Actuals Data Extract,,,
1/5/2020,7,1, 76 ,480
1/5/2020,6,1, 91 ,218
1/5/2020,6,1, 85 ,109
1/5/2020,5,1, 69 ,42.4
1/5/2020,4,1, 94 ,96
1/5/2020,4,1, 69 ,84
1/5/2020,8,1, 62 ,2673.86
1/5/2020,8,1, 66 ,628.37
1/5/2020,8,1, 71 ,80
1/5/2020,8,1, 76 ,380
1/5/2020,8,1, 81 ,480
1/5/2020,3,1, 87 ,585
1/5/2020,3,1, 77 ,644
1/5/2020,3,1, 77 ,550
1/5/2020,8,2, 67 ,141.99
1/5/2020,3,7, 67 ,40
1/5/2020,3,7, 67 ,35
1/5/2020,6,3, 71 ,80
1/5/2020,6,5, 69 ,13
1/5/2020,6,3, 67 ,100
1/6/2020,8,6, 92 ,171.38
1/6/2020,8,6, 54 ,213.21
1/6/2020,7,6, 65 ,576
1/6/2020,7,6, 61 ,2611
1/6/2020,5,6, 78 ,200
1/6/2020,5,6, 82 ,50
1/6/2020,5,6, 81 ,445
1/6/2020,4,6, 66 ,480
1/6/2020,4,6, 81 ,459
1/6/2020,4,6, 76 ,1805
1/6/2020,4,6, 73 ,364
1/6/2020,3,6, 90 ,286.34
1/6/2020,6,6, 69 ,21.16
1/6/2020,6,1, 90 ,285.6
1/6/2020,6,1, 89 ,192.93
1/6/2020,5,1, 94 ,184.32
1/6/2020,5,1, 82 ,50
1/6/2020,4,1, 85 ,176
1/6/2020,4,1, 71 ,77
1/6/2020,8,1, 82 ,64.72
1/6/2020,8,1, 82 ,50
1/6/2020,3,1, 71 ,39
1/6/2020,3,1, 73 ,300
1/6/2020,7,1, 84 ,200
1/6/2020,8,1, 67 ,200
1/6/2020,4,1, 83 ,200
1/6/2020,8,2, 69 ,28.74
1/6/2020,8,2, 68 ,105.63
1/6/2020,3,7, 87 ,100
1/6/2020,3,7, 60 ,6000
1/6/2020,6,5, 80 ,188
1/6/2020,6,5, 74 ,127
1/6/2020,6,5, 85 ,31
1/7/2020,8,6, 57 ,2487.49
1/7/2020,7,6, 90 ,261.62
1/7/2020,5,6, 67 ,200
1/7/2020,3,6, 66 ,200
1/7/2020,3,6, 76 ,732
1/7/2020,3,6, 62 ,784
1/7/2020,7,1, 85 ,211
1/7/2020,7,1, 62 ,2800
1/7/2020,6,1, 61 ,2190
1/7/2020,5,1, 82 ,43
1/7/2020,4,1, 82 ,63
1/7/2020,4,1, 60 ,45100
1/7/2020,3,1, 68 ,195
1/7/2020,8,1, 78 ,200
1/7/2020,3,7, 80 ,154
1/7/2020,6,4, 67 ,100
1/8/2020,8,6, 94 ,22339.06
1/8/2020,8,6, 83 ,80
1/8/2020,8,6, 73 ,120
1/8/2020,8,6, 91 ,111.04
1/8/2020,8,6, 85 ,85.93
1/8/2020,8,6, 66 ,293.51
1/8/2020,7,6, 61 ,2300
1/8/2020,7,6, 71 ,80
1/8/2020,7,6, 69 ,58
1/8/2020,5,6, 69 ,54.9
1/8/2020,5,6, 81 ,380
1/8/2020,5,6, 87 ,550
1/8/2020,5,6, 71 ,70
1/8/2020,4,6, 91 ,171
1/8/2020,4,6, 52 ,8072
1/8/2020,3,6, 81 ,280
1/8/2020,3,6, 85 ,70
1/8/2020,3,6, 92 ,371
1/8/2020,3,6, 78 ,114
1/8/2020,3,6, 61 ,1254
1/8/2020,6,6, 78 ,105
1/8/2020,7,1, 69 ,73.8
1/8/2020,6,1, 69 ,43
1/8/2020,6,1, 62 ,2190
1/8/2020,6,1, 80 ,550
1/8/2020,5,1, 90 ,195
1/8/2020,5,1, 77 ,611
1/8/2020,5,1, 91 ,156
1/8/2020,5,1, 69 ,40
1/8/2020,5,1, 60 ,27160
1/8/2020,4,1, 67 ,280
1/8/2020,3,1, 84 ,100
1/8/2020,5,1, 78 ,200
1/8/2020,8,1, 84 ,200
1/8/2020,3,7, 91 ,68
1/8/2020,6,4, 74 ,200
1/8/2020,6,4, 84 ,70
1/8/2020,6,3, 82 ,40
1/8/2020,6,5, 89 ,51.94
1/8/2020,6,5, 84 ,40
1/8/2020,6,2, 92 ,172
1/8/2020,6,2, 83 ,60
1/8/2020,6,3, 68 ,100
1/9/2020,8,6, 90 ,141.99
1/9/2020,8,6, 80 ,487.45
1/9/2020,7,6, 62 ,1900
1/9/2020,7,6, 74 ,235
1/9/2020,5,6, 90 ,207.06
1/9/2020,5,6, 83 ,200
1/9/2020,5,6, 66 ,480
1/9/2020,5,6, 57 ,3400
1/9/2020,4,6, 89 ,151.51
1/9/2020,4,6, 68 ,200
1/9/2020,4,6, 56 ,46600
1/9/2020,4,6, 90 ,214
1/9/2020,4,6, 66 ,560
1/9/2020,3,6, 69 ,16.38
1/9/2020,3,6, 78 ,100
1/9/2020,3,6, 82 ,30
1/9/2020,3,6, 68 ,80
1/9/2020,6,6, 92 ,234
1/9/2020,6,6, 63 ,4389
1/9/2020,7,1, 89 ,243.36
1/9/2020,6,1, 90 ,272
1/9/2020,6,1, 61 ,2100
1/9/2020,4,1, 90 ,286.2
1/9/2020,8,1, 80 ,1058.68
1/9/2020,8,1, 73 ,442
1/9/2020,8,1, 85 ,181.39
1/9/2020,3,1, 91 ,343.35
1/9/2020,3,1, 91 ,327
1/9/2020,3,1, 80 ,550
1/9/2020,3,1, 60 ,24700
1/9/2020,6,4, 89 ,116
1/9/2020,6,4, 73 ,237
1/9/2020,6,4, 62 ,1765
1/9/2020,6,4, 60 ,17654
1/9/2020,6,3, 66 ,242
1/9/2020,6,5, 62 ,650
1/9/2020,6,5, 83 ,50
1/9/2020,6,2, 65 ,200
1/9/2020,6,2, 67 ,80
1/9/2020,6,5, 74 ,100
1/10/2020,8,6, 66 ,200
1/10/2020,7,6, 78 ,200
1/10/2020,7,6, 76 ,3200
1/10/2020,5,6, 92 ,273.71
1/10/2020,5,6, 84 ,100
1/10/2020,5,6, 101 ,77085
1/10/2020,5,6, 91 ,162
1/10/2020,4,6, 69 ,66.96
1/10/2020,4,6, 85 ,100
1/10/2020,4,6, 76 ,2000
1/10/2020,4,6, 60 ,30100
1/10/2020,4,6, 77 ,693
1/10/2020,4,6, 72 ,645
1/10/2020,4,6, 62 ,2828
1/10/2020,4,6, 60 ,28280
1/10/2020,3,6, 91 ,235.32
1/10/2020,3,6, 74 ,90
1/10/2020,3,6, 81 ,281
1/10/2020,3,6, 65 ,180
1/10/2020,6,6, 83 ,100
1/10/2020,6,6, 61 ,1210
1/10/2020,7,1, 60 ,38000
1/10/2020,6,1, 68 ,146
1/10/2020,6,1, 71 ,70
1/10/2020,5,1, 92 ,254.8
1/10/2020,5,1, 74 ,193
1/10/2020,5,1, 81 ,480
1/10/2020,4,1, 92 ,370.8
1/10/2020,4,1, 80 ,1051
1/10/2020,4,1, 67 ,385
1/10/2020,4,1, 76 ,550
1/10/2020,4,1, 61 ,5100
1/10/2020,3,1, 92 ,567.84
1/10/2020,3,1, 80 ,703
1/10/2020,8,2, 85 ,70
1/10/2020,8,2, 69 ,31.38
1/10/2020,3,7, 76 ,70
1/10/2020,6,4, 76 ,200
1/10/2020,6,3, 78 ,168
1/10/2020,6,3, 74 ,107
1/10/2020,6,5, 71 ,12
1/10/2020,6,5, 84 ,33
1/10/2020,6,5, 67 ,59
1/10/2020,6,2, 77 ,200
1/10/2020,6,2, 83 ,63
1/10/2020,6,2, 61 ,1247
1/10/2020,6,2, 74 ,100
1/11/2020,8,6, 89 ,81.84
1/11/2020,8,6, 76 ,2200
1/11/2020,8,6, 62 ,750
1/11/2020,8,6, 60 ,15200
1/11/2020,8,6, 53 ,17908.99
1/11/2020,7,6, 71 ,72
1/11/2020,5,6, 76 ,1053
1/11/2020,3,6, 89 ,181
1/11/2020,3,6, 74 ,84
1/11/2020,6,6, 61 ,1300
1/11/2020,6,6, 91 ,135
1/11/2020,6,6, 68 ,82
1/11/2020,6,6, 60 ,15132
1/11/2020,7,1, 90 ,378
1/11/2020,7,1, 92 ,518.4
1/11/2020,7,1, 84 ,240
1/11/2020,7,1, 83 ,264
1/11/2020,7,1, 73 ,494
1/11/2020,6,1, 74 ,157
1/11/2020,4,1, 84 ,180
1/11/2020,8,1, 94 ,284.38
1/11/2020,8,1, 91 ,185.35
1/11/2020,3,1, 90 ,392.64
1/11/2020,3,7, 60 ,5300
1/11/2020,6,4, 67 ,182
1/11/2020,6,4, 87 ,380
1/11/2020,6,3, 69 ,28.08
1/11/2020,6,3, 60 ,27560
1/11/2020,6,3, 73 ,220
1/11/2020,6,5, 94 ,26
1/12/2020,8,6, 74 ,323.81
1/12/2020,8,6, 67 ,151.08
1/12/2020,7,6, 82 ,50
1/12/2020,7,6, 92 ,339
1/12/2020,7,6, 60 ,32640
1/12/2020,7,6, 52 ,3095
1/12/2020,5,6, 94 ,5217
1/12/2020,4,6, 84 ,142
1/12/2020,4,6, 56 ,40536
1/12/2020,6,6, 74 ,100
1/12/2020,6,6, 62 ,1059
1/12/2020,6,1, 83 ,136
1/12/2020,5,1, 66 ,363
1/12/2020,5,1, 71 ,70
1/12/2020,5,1, 62 ,2100
1/12/2020,4,1, 69 ,83.16
1/12/2020,4,1, 71 ,80
1/12/2020,4,1, 81 ,650
1/12/2020,8,1, 61 ,3819.33
1/12/2020,3,1, 90 ,409
1/12/2020,3,1, 85 ,124
1/12/2020,8,1, 83 ,200
1/12/2020,8,2, 74 ,200
1/12/2020,8,2, 66 ,200
1/12/2020,3,7, 69 ,7.28
1/12/2020,3,7, 74 ,79
1/12/2020,3,7, 68 ,30
1/12/2020,6,4, 83 ,93
1/12/2020,6,4, 82 ,20
1/12/2020,6,3, 62 ,1378
1/12/2020,6,3, 61 ,3307
1/12/2020,6,5, 66 ,113
1/12/2020,6,2, 82 ,20
1/12/2020,6,3, 85 ,100
1/13/2020,8,6, 57 ,2600
1/13/2020,8,6, 101 ,298476.34
1/13/2020,8,6, 92 ,188.96
1/13/2020,7,6, 84 ,100
1/13/2020,7,6, 87 ,550
1/13/2020,7,6, 60 ,27200
1/13/2020,7,6, 56 ,71800
1/13/2020,7,6, 57 ,1719
1/13/2020,5,6, 87 ,630
1/13/2020,5,6, 77 ,686
1/13/2020,4,6, 92 ,279.3
1/13/2020,4,6, 84 ,200
1/13/2020,4,6, 77 ,550
1/13/2020,4,6, 83 ,162
1/13/2020,4,6, 74 ,272
1/13/2020,3,6, 89 ,181
1/13/2020,3,6, 80 ,480
1/13/2020,3,6, 71 ,50
1/13/2020,7,1, 60 ,39100
1/13/2020,7,1, 78 ,280
1/13/2020,7,1, 67 ,280
1/13/2020,6,1, 71 ,35
1/13/2020,6,1, 73 ,300
1/13/2020,5,1, 94 ,192
1/13/2020,5,1, 66 ,380
1/13/2020,4,1, 77 ,1000
1/13/2020,4,1, 73 ,500
1/13/2020,8,1, 87 ,650
1/13/2020,8,1, 65 ,480
1/13/2020,3,1, 66 ,532
1/13/2020,8,2, 77 ,413.21
1/13/2020,3,7, 85 ,26
1/13/2020,3,7, 65 ,70
1/13/2020,6,4, 94 ,57.04
1/13/2020,6,4, 92 ,259.42
1/13/2020,6,4, 66 ,280
1/13/2020,6,3, 89 ,179.52
1/13/2020,6,5, 73 ,81
1/13/2020,6,5, 82 ,10
1/13/2020,6,2, 77 ,255
1/13/2020,6,3, 84 ,100
1/14/2020,8,6, 56 ,98200
1/14/2020,8,6, 69 ,32.9
1/14/2020,7,6, 89 ,165
1/14/2020,5,6, 56 ,46600
1/14/2020,5,6, 92 ,271
1/14/2020,5,6, 78 ,188
1/14/2020,5,6, 69 ,61
1/14/2020,4,6, 71 ,80
1/14/2020,4,6, 57 ,1400
1/14/2020,4,6, 53 ,10700
1/14/2020,4,6, 52 ,7700
1/14/2020,4,6, 78 ,192
1/14/2020,4,6, 63 ,3229
1/14/2020,3,6, 53 ,6600
1/14/2020,6,6, 77 ,344
1/14/2020,6,6, 73 ,157
1/14/2020,6,1, 69 ,43
1/14/2020,6,1, 73 ,266
1/14/2020,6,1, 65 ,380
1/14/2020,4,1, 81 ,650
1/14/2020,4,1, 89 ,176
1/14/2020,4,1, 87 ,950
1/14/2020,8,1, 76 ,531.39
1/14/2020,3,1, 61 ,2400
1/14/2020,3,1, 65 ,380
1/14/2020,6,1, 74 ,200
1/14/2020,8,2, 89 ,101.08
1/14/2020,8,2, 61 ,1800
1/14/2020,8,2, 61 ,2040.51
1/14/2020,3,7, 82 ,10
1/14/2020,3,7, 76 ,70
1/14/2020,6,4, 94 ,62
1/14/2020,6,4, 82 ,27
1/14/2020,6,4, 65 ,280
1/14/2020,6,3, 81 ,380
1/14/2020,6,5, 91 ,57.6
1/14/2020,6,2, 81 ,200
1/14/2020,6,2, 66 ,200
1/15/2020,8,6, 68 ,110.17
1/15/2020,8,6, 52 ,2984.47
1/15/2020,7,6, 63 ,17000
1/15/2020,7,6, 80 ,865
1/15/2020,7,6, 73 ,364
1/15/2020,7,6, 56 ,44879
1/15/2020,5,6, 101 ,84800
1/15/2020,5,6, 63 ,3854
1/15/2020,4,6, 78 ,200
1/15/2020,3,6, 73 ,120
1/15/2020,6,6, 78 ,100
1/15/2020,6,6, 65 ,280
1/15/2020,6,6, 76 ,1500
1/15/2020,7,1, 81 ,715
1/15/2020,7,1, 71 ,50
1/15/2020,7,1, 77 ,850
1/15/2020,7,1, 65 ,650
1/15/2020,6,1, 77 ,547
1/15/2020,6,1, 81 ,380
1/15/2020,5,1, 61 ,2987
1/15/2020,5,1, 61 ,3000
1/15/2020,5,1, 87 ,650
1/15/2020,4,1, 62 ,4276
1/15/2020,8,1, 89 ,151.79
1/15/2020,8,1, 83 ,226.84
1/15/2020,3,1, 81 ,380
1/15/2020,3,1, 85 ,100
1/15/2020,6,1, 78 ,200
1/15/2020,3,7, 87 ,135
1/15/2020,3,7, 68 ,26
1/15/2020,6,4, 84 ,77
1/15/2020,6,5, 92 ,92
1/15/2020,6,5, 76 ,98
1/15/2020,6,5, 60 ,8700
1/15/2020,6,2, 90 ,129
1/15/2020,6,2, 87 ,234
1/15/2020,6,2, 82 ,18
1/15/2020,6,2, 80 ,283
1/15/2020,6,2, 60 ,10100
1/16/2020,8,6, 83 ,108.66
1/16/2020,8,6, 76 ,2693.56
1/16/2020,8,6, 65 ,323.81
1/16/2020,7,6, 81 ,480
1/16/2020,7,6, 94 ,9853
1/16/2020,5,6, 65 ,609
1/16/2020,4,6, 67 ,280
1/16/2020,4,6, 61 ,2400
1/16/2020,4,6, 85 ,130
1/16/2020,3,6, 61 ,1300
1/16/2020,3,6, 66 ,164
1/16/2020,6,6, 87 ,351
1/16/2020,6,6, 94 ,4948
1/16/2020,6,6, 89 ,110
1/16/2020,6,6, 56 ,48060
1/16/2020,7,1, 87 ,900
1/16/2020,7,1, 82 ,60
1/16/2020,6,1, 92 ,363
1/16/2020,6,1, 87 ,480
1/16/2020,5,1, 68 ,140
1/16/2020,5,1, 71 ,80
1/16/2020,3,1, 92 ,546
1/16/2020,3,1, 81 ,435
1/16/2020,3,1, 69 ,59
1/16/2020,3,1, 76 ,280
1/16/2020,4,1, 84 ,200
1/16/2020,8,2, 89 ,95.17
1/16/2020,8,2, 83 ,90
1/16/2020,8,2, 78 ,154.11
1/16/2020,8,2, 77 ,380
1/16/2020,3,7, 77 ,126
1/16/2020,3,7, 71 ,30
1/16/2020,3,7, 61 ,540
1/16/2020,6,4, 81 ,200
1/16/2020,6,3, 94 ,91
1/16/2020,6,3, 76 ,293
1/16/2020,6,5, 87 ,176
1/16/2020,6,5, 83 ,39
1/16/2020,6,5, 82 ,11
1/16/2020,6,5, 68 ,43
1/16/2020,6,2, 92 ,166.84
1/16/2020,6,2, 81 ,176
1/16/2020,6,2, 78 ,79
1/16/2020,6,2, 62 ,750
1/17/2020,8,6, 84 ,70
1/17/2020,5,6, 89 ,121.44
1/17/2020,5,6, 68 ,200
1/17/2020,5,6, 72 ,480
1/17/2020,5,6, 73 ,300
1/17/2020,4,6, 74 ,280
1/17/2020,3,6, 80 ,454
1/17/2020,6,6, 89 ,118.8
1/17/2020,6,6, 72 ,380
1/17/2020,6,6, 67 ,100
1/17/2020,6,6, 67 ,109
1/17/2020,7,1, 94 ,401.12
1/17/2020,7,1, 80 ,950
1/17/2020,7,1, 81 ,650
1/17/2020,6,1, 91 ,228.9
1/17/2020,6,1, 67 ,199
1/17/2020,6,1, 62 ,1900
1/17/2020,5,1, 89 ,124.46
1/17/2020,5,1, 83 ,152
1/17/2020,4,1, 74 ,256
1/17/2020,8,1, 78 ,279.87
1/17/2020,8,1, 68 ,234.42
1/17/2020,3,1, 82 ,40
1/17/2020,8,2, 83 ,116.23
1/17/2020,8,2, 73 ,220
1/17/2020,8,2, 60 ,18546.88
1/17/2020,3,7, 83 ,30
1/17/2020,3,7, 84 ,29
1/17/2020,6,4, 76 ,250
1/17/2020,6,3, 92 ,360
1/17/2020,6,3, 91 ,216
1/17/2020,6,3, 87 ,550
1/17/2020,6,5, 81 ,116
1/17/2020,6,5, 77 ,176
1/18/2020,8,6, 94 ,26939.46
1/18/2020,7,6, 92 ,366.12
1/18/2020,7,6, 89 ,160.05
1/18/2020,7,6, 69 ,54.52
1/18/2020,7,6, 76 ,1262
1/18/2020,7,6, 63 ,4127
1/18/2020,7,6, 62 ,2611
1/18/2020,5,6, 61 ,3141
1/18/2020,4,6, 101 ,161453
1/18/2020,4,6, 71 ,56
1/18/2020,4,6, 68 ,210
1/18/2020,3,6, 72 ,200
1/18/2020,3,6, 83 ,90
1/18/2020,3,6, 69 ,18
1/18/2020,6,6, 68 ,100
1/18/2020,6,6, 82 ,30
1/18/2020,6,6, 53 ,7800
1/18/2020,6,1, 89 ,177
1/18/2020,6,1, 76 ,280
1/18/2020,5,1, 73 ,273
1/18/2020,3,1, 62 ,2470
1/18/2020,3,1, 89 ,267
1/18/2020,7,1, 68 ,200
1/18/2020,8,2, 91 ,112.76
1/18/2020,8,2, 80 ,480
1/18/2020,3,7, 90 ,87.55
1/18/2020,3,7, 82 ,10
1/18/2020,3,7, 81 ,96
1/18/2020,6,4, 85 ,70
1/18/2020,6,5, 87 ,200
1/18/2020,6,5, 68 ,50
1/18/2020,6,2, 69 ,25.3
1/18/2020,6,5, 76 ,100
1/19/2020,8,6, 54 ,200
1/19/2020,8,6, 85 ,70
1/19/2020,8,6, 52 ,2800
1/19/2020,8,6, 82 ,31.38
1/19/2020,8,6, 81 ,301.09
1/19/2020,7,6, 94 ,9261.82
1/19/2020,7,6, 53 ,1031
1/19/2020,5,6, 52 ,4600
1/19/2020,5,6, 61 ,2300
1/19/2020,5,6, 90 ,203
1/19/2020,5,6, 57 ,3211
1/19/2020,4,6, 72 ,480
1/19/2020,3,6, 92 ,359.87
1/19/2020,3,6, 83 ,103
1/19/2020,6,6, 71 ,35
1/19/2020,6,6, 66 ,213
1/19/2020,6,1, 81 ,384
1/19/2020,6,1, 80 ,620
1/19/2020,6,1, 78 ,157
1/19/2020,6,1, 76 ,304
1/19/2020,5,1, 87 ,630
1/19/2020,5,1, 65 ,480
1/19/2020,4,1, 73 ,514
1/19/2020,4,1, 65 ,650
1/19/2020,8,1, 89 ,188.96
1/19/2020,8,1, 91 ,230.73
1/19/2020,8,1, 81 ,655.64
1/19/2020,3,1, 71 ,60
1/19/2020,3,1, 83 ,100
1/19/2020,8,2, 84 ,104.11
1/19/2020,8,2, 81 ,280
1/19/2020,8,2, 74 ,308.66
1/19/2020,3,7, 78 ,40
1/19/2020,6,4, 89 ,114.84
1/19/2020,6,4, 74 ,179
1/19/2020,6,4, 60 ,15600
1/19/2020,6,3, 90 ,270
1/19/2020,6,2, 62 ,1134
1/19/2020,6,2, 85 ,40
1/20/2020,8,6, 61 ,1200
1/20/2020,8,6, 77 ,422.3
1/20/2020,7,6, 72 ,1000
1/20/2020,7,6, 53 ,1400
1/20/2020,7,6, 91 ,203
1/20/2020,5,6, 74 ,200
1/20/2020,5,6, 65 ,480
1/20/2020,5,6, 72 ,231
1/20/2020,5,6, 67 ,273
1/20/2020,3,6, 63 ,1900
1/20/2020,3,6, 57 ,1240
1/20/2020,6,6, 77 ,380
1/20/2020,7,1, 66 ,746
1/20/2020,7,1, 73 ,400
1/20/2020,4,1, 82 ,70
1/20/2020,8,2, 91 ,123.16
1/20/2020,8,2, 65 ,305.63
1/20/2020,3,7, 74 ,90
1/20/2020,3,7, 66 ,70
1/20/2020,3,7, 62 ,380
1/20/2020,6,4, 69 ,41
1/20/2020,6,4, 80 ,380
1/20/2020,6,4, 73 ,220
1/20/2020,6,3, 91 ,231.12
1/20/2020,6,5, 71 ,40
1/20/2020,6,5, 85 ,40
1/20/2020,6,5, 61 ,950
1/20/2020,6,2, 94 ,39
1/20/2020,6,2, 65 ,226
1/20/2020,6,5, 66 ,100
1/21/2020,8,6, 74 ,200
1/21/2020,8,6, 78 ,100
1/21/2020,8,6, 60 ,16546.84
1/21/2020,7,6, 67 ,200
1/21/2020,7,6, 101 ,103189
1/21/2020,7,6, 77 ,741
1/21/2020,7,6, 68 ,200
1/21/2020,5,6, 82 ,45
1/21/2020,4,6, 91 ,164.16
1/21/2020,4,6, 94 ,5098
1/21/2020,4,6, 80 ,742
1/21/2020,3,6, 73 ,135
1/21/2020,3,6, 56 ,64718
1/21/2020,6,6, 74 ,129
1/21/2020,7,1, 77 ,963
1/21/2020,7,1, 65 ,820
1/21/2020,7,1, 62 ,3420
1/21/2020,6,1, 87 ,527
1/21/2020,6,1, 68 ,100
1/21/2020,6,1, 77 ,480
1/21/2020,5,1, 78 ,185
1/21/2020,5,1, 80 ,650
1/21/2020,4,1, 92 ,360
1/21/2020,8,1, 94 ,335.94
1/21/2020,8,1, 90 ,290.48
1/21/2020,8,1, 87 ,955.64
1/21/2020,8,1, 67 ,319.27
1/21/2020,8,1, 60 ,30900
1/21/2020,3,1, 73 ,338
1/21/2020,8,1, 68 ,200
1/21/2020,4,1, 85 ,200
1/21/2020,8,2, 90 ,146.53
1/21/2020,8,2, 94 ,160.18
1/21/2020,8,2, 81 ,316.24
1/21/2020,6,4, 80 ,444
1/21/2020,6,4, 77 ,450
1/21/2020,6,4, 61 ,1942
1/21/2020,6,3, 65 ,280
1/21/2020,6,5, 80 ,200
1/21/2020,6,5, 78 ,60
1/21/2020,6,2, 89 ,84
1/21/2020,6,2, 78 ,80
1/21/2020,6,5, 65 ,100
1/21/2020,6,3, 74 ,100
1/22/2020,8,6, 80 ,380
1/22/2020,8,6, 82 ,20
1/22/2020,8,6, 68 ,60
1/22/2020,8,6, 87 ,410.18
1/22/2020,8,6, 71 ,28.35
1/22/2020,7,6, 91 ,209.09
1/22/2020,7,6, 72 ,103
1/22/2020,5,6, 94 ,4695.3
1/22/2020,5,6, 71 ,80
1/22/2020,5,6, 60 ,29200
1/22/2020,5,6, 52 ,3854
1/22/2020,5,6, 84 ,135
1/22/2020,3,6, 84 ,80
1/22/2020,3,6, 60 ,14800
1/22/2020,3,6, 53 ,5956
1/22/2020,3,6, 68 ,64
1/22/2020,6,6, 91 ,124.2
1/22/2020,6,6, 90 ,179.14
1/22/2020,6,6, 84 ,80
1/22/2020,6,6, 80 ,397
1/22/2020,6,6, 72 ,219
1/22/2020,4,1, 94 ,105.6
1/22/2020,4,1, 90 ,270
1/22/2020,4,1, 87 ,990
1/22/2020,4,1, 78 ,278
1/22/2020,8,1, 69 ,70.78
1/22/2020,8,1, 62 ,2300
1/22/2020,7,1, 74 ,200
1/22/2020,5,1, 68 ,200
1/22/2020,8,2, 71 ,50
1/22/2020,8,2, 71 ,23.81
1/22/2020,6,4, 91 ,134.9
1/22/2020,6,3, 78 ,200
1/22/2020,6,3, 77 ,527
1/22/2020,6,3, 73 ,211
1/22/2020,6,3, 65 ,267
1/22/2020,6,3, 82 ,40
1/22/2020,6,5, 81 ,200
1/22/2020,6,2, 74 ,166
1/23/2020,8,6, 53 ,18800
1/23/2020,7,6, 77 ,550
1/23/2020,7,6, 73 ,300
1/23/2020,7,6, 90 ,254
1/23/2020,7,6, 87 ,720
