Title,PPF Corporation Actuals Data Extract,,,
2/5/2020,6,6, 62 ,1100
2/5/2020,6,6, 60 ,18018
2/5/2020,7,1, 78 ,214
2/5/2020,6,1, 78 ,165
2/5/2020,5,1, 85 ,147
2/5/2020,5,1, 85 ,100
2/5/2020,8,1, 61 ,5134.51
2/5/2020,8,1, 62 ,2300
2/5/2020,3,1, 94 ,178.36
2/5/2020,3,1, 85 ,100
2/5/2020,4,1, 74 ,200
2/5/2020,8,2, 74 ,200
2/5/2020,8,2, 62 ,1100
2/5/2020,8,2, 60 ,25697.01
2/5/2020,3,7, 78 ,42
2/5/2020,6,4, 76 ,200
2/5/2020,6,4, 87 ,351
2/5/2020,6,4, 62 ,1404
2/5/2020,6,3, 69 ,34.56
2/5/2020,6,3, 78 ,200
2/5/2020,6,3, 77 ,562
2/5/2020,6,3, 90 ,276
2/5/2020,6,5, 61 ,950
2/5/2020,6,5, 73 ,120
2/5/2020,6,2, 89 ,74.55
2/5/2020,6,5, 76 ,100
2/6/2020,8,6, 69 ,20.72
2/6/2020,8,6, 76 ,2200
2/6/2020,7,6, 67 ,200
2/6/2020,7,6, 82 ,50
2/6/2020,7,6, 76 ,5403
2/6/2020,7,6, 73 ,300
2/6/2020,5,6, 72 ,383
2/6/2020,4,6, 69 ,47.94
2/6/2020,4,6, 66 ,480
2/6/2020,4,6, 74 ,218
2/6/2020,4,6, 66 ,426
2/6/2020,3,6, 73 ,120
2/6/2020,6,6, 68 ,127
2/6/2020,5,1, 77 ,734
2/6/2020,5,1, 81 ,480
2/6/2020,4,1, 69 ,81.88
2/6/2020,4,1, 74 ,256
2/6/2020,4,1, 77 ,1000
2/6/2020,8,1, 94 ,286.52
2/6/2020,8,1, 92 ,316.45
2/6/2020,8,1, 94 ,346.54
2/6/2020,8,1, 76 ,563.21
2/6/2020,8,1, 71 ,64.72
2/6/2020,3,1, 76 ,280
2/6/2020,3,7, 89 ,53
2/6/2020,3,7, 82 ,9
2/6/2020,3,7, 69 ,8
2/6/2020,6,4, 76 ,211
2/6/2020,6,4, 71 ,20
2/6/2020,6,4, 87 ,380
2/6/2020,6,3, 66 ,325
2/6/2020,6,5, 85 ,40
2/6/2020,6,2, 80 ,259
2/6/2020,6,2, 69 ,17
2/6/2020,6,2, 77 ,236
2/6/2020,6,2, 68 ,60
2/7/2020,8,6, 92 ,173.51
2/7/2020,8,6, 90 ,137.45
2/7/2020,8,6, 94 ,44435.24
2/7/2020,8,6, 77 ,384.42
2/7/2020,8,6, 71 ,23.81
2/7/2020,7,6, 78 ,195
2/7/2020,5,6, 84 ,100
2/7/2020,5,6, 74 ,215
2/7/2020,5,6, 68 ,161
2/7/2020,4,6, 62 ,2300
2/7/2020,4,6, 77 ,550
2/7/2020,4,6, 73 ,300
2/7/2020,6,6, 69 ,40.33
2/7/2020,7,1, 94 ,266
2/7/2020,7,1, 90 ,232
2/7/2020,7,1, 65 ,650
2/7/2020,6,1, 92 ,411.28
2/7/2020,6,1, 91 ,259.08
2/7/2020,6,1, 84 ,100
2/7/2020,5,1, 66 ,380
2/7/2020,3,1, 74 ,130
2/7/2020,3,1, 65 ,429
2/7/2020,3,1, 62 ,1900
2/7/2020,3,1, 77 ,550
2/7/2020,8,2, 80 ,623.82
2/7/2020,8,2, 71 ,61.69
2/7/2020,8,2, 62 ,1542.02
2/7/2020,6,4, 92 ,182.91
2/7/2020,6,4, 89 ,105.84
2/7/2020,6,3, 89 ,166.47
2/7/2020,6,3, 68 ,124
2/7/2020,6,5, 71 ,29
2/7/2020,6,4, 78 ,100
2/7/2020,6,3, 67 ,100
2/8/2020,8,6, 87 ,280
2/8/2020,8,6, 74 ,251.09
2/8/2020,8,6, 91 ,108.01
2/8/2020,7,6, 53 ,7500
2/8/2020,7,6, 65 ,469
2/8/2020,7,6, 53 ,6250
2/8/2020,5,6, 77 ,650
2/8/2020,4,6, 74 ,280
2/8/2020,4,6, 90 ,233
2/8/2020,4,6, 62 ,2329
2/8/2020,3,6, 62 ,850
2/8/2020,3,6, 94 ,8246
2/8/2020,3,6, 77 ,353
2/8/2020,6,6, 91 ,173.9
2/8/2020,6,6, 66 ,280
2/8/2020,6,6, 85 ,80
2/8/2020,5,1, 69 ,57
2/8/2020,5,1, 82 ,50
2/8/2020,4,1, 92 ,470.88
2/8/2020,4,1, 92 ,436
2/8/2020,4,1, 91 ,262
2/8/2020,8,1, 67 ,382.91
2/8/2020,8,1, 80 ,750
2/8/2020,8,1, 61 ,2800
2/8/2020,3,1, 60 ,19800
2/8/2020,3,1, 61 ,2178
2/8/2020,8,2, 78 ,172.3
2/8/2020,8,2, 69 ,31.38
2/8/2020,3,7, 84 ,27
2/8/2020,6,4, 85 ,63
2/8/2020,6,4, 77 ,379
2/8/2020,6,3, 94 ,92
2/8/2020,6,3, 62 ,1654
2/8/2020,6,3, 62 ,1500
2/8/2020,6,2, 71 ,26
2/9/2020,8,6, 81 ,200
2/9/2020,8,6, 54 ,0
2/9/2020,8,6, 69 ,23.81
2/9/2020,7,6, 63 ,17000
2/9/2020,7,6, 85 ,135
2/9/2020,7,6, 68 ,161
2/9/2020,5,6, 67 ,210
2/9/2020,3,6, 60 ,14800
2/9/2020,6,6, 74 ,100
2/9/2020,6,6, 65 ,369
2/9/2020,7,1, 61 ,3700
2/9/2020,6,1, 68 ,105
2/9/2020,4,1, 76 ,550
2/9/2020,8,1, 80 ,1079.89
2/9/2020,8,1, 76 ,380
2/9/2020,3,7, 90 ,83.43
2/9/2020,3,7, 87 ,100
2/9/2020,6,4, 77 ,380
2/9/2020,6,5, 94 ,47
2/9/2020,6,5, 90 ,144
2/9/2020,6,5, 81 ,207
2/9/2020,6,2, 82 ,16
2/9/2020,6,2, 80 ,280
2/9/2020,6,2, 78 ,80
2/10/2020,8,6, 91 ,98.7
2/10/2020,8,6, 90 ,119.63
2/10/2020,8,6, 65 ,200
2/10/2020,8,6, 71 ,40
2/10/2020,8,6, 92 ,182.9
2/10/2020,8,6, 66 ,211.69
2/10/2020,8,6, 62 ,1188.98
2/10/2020,7,6, 94 ,68492
2/10/2020,7,6, 77 ,636
2/10/2020,7,6, 67 ,217
2/10/2020,5,6, 80 ,650
2/10/2020,5,6, 76 ,2100
2/10/2020,4,6, 101 ,436600
2/10/2020,4,6, 101 ,379643
2/10/2020,4,6, 71 ,42
2/10/2020,4,6, 60 ,29120
2/10/2020,3,6, 91 ,167.4
2/10/2020,3,6, 57 ,3700
2/10/2020,6,6, 82 ,30
2/10/2020,6,6, 94 ,11521
2/10/2020,6,6, 56 ,113703
2/10/2020,7,1, 65 ,512
2/10/2020,6,1, 94 ,89.3
2/10/2020,6,1, 82 ,40
2/10/2020,5,1, 87 ,720
2/10/2020,5,1, 82 ,52
2/10/2020,5,1, 89 ,156
2/10/2020,5,1, 60 ,32960
2/10/2020,4,1, 89 ,198.09
2/10/2020,4,1, 89 ,213
2/10/2020,4,1, 71 ,80
2/10/2020,4,1, 66 ,650
2/10/2020,8,1, 92 ,399.57
2/10/2020,8,1, 74 ,376.85
2/10/2020,8,1, 62 ,4201.16
2/10/2020,8,2, 83 ,90
2/10/2020,3,7, 87 ,135
2/10/2020,3,7, 62 ,380
2/10/2020,6,3, 74 ,130
2/10/2020,6,5, 68 ,81
2/10/2020,6,2, 81 ,200
2/10/2020,6,3, 68 ,100
2/11/2020,7,6, 78 ,200
2/11/2020,7,6, 85 ,100
2/11/2020,5,6, 73 ,300
2/11/2020,5,6, 78 ,178
2/11/2020,4,6, 85 ,100
2/11/2020,4,6, 87 ,630
2/11/2020,4,6, 67 ,217
2/11/2020,3,6, 94 ,8493.38
2/11/2020,3,6, 68 ,80
2/11/2020,3,6, 52 ,6500
2/11/2020,3,6, 85 ,72
2/11/2020,3,6, 90 ,232
2/11/2020,6,6, 73 ,220
2/11/2020,6,6, 101 ,374699
2/11/2020,6,6, 92 ,308
2/11/2020,7,1, 69 ,47.94
2/11/2020,7,1, 69 ,51
2/11/2020,7,1, 67 ,240
2/11/2020,7,1, 81 ,650
2/11/2020,6,1, 73 ,213
2/11/2020,6,1, 68 ,100
2/11/2020,5,1, 91 ,176.64
2/11/2020,5,1, 68 ,192
2/11/2020,5,1, 84 ,100
2/11/2020,5,1, 65 ,480
2/11/2020,4,1, 71 ,60
2/11/2020,8,1, 91 ,213.63
2/11/2020,8,1, 84 ,199.57
2/11/2020,3,1, 67 ,193
2/11/2020,3,1, 80 ,550
2/11/2020,8,1, 67 ,200
2/11/2020,3,7, 89 ,49.29
2/11/2020,6,3, 90 ,287.04
2/11/2020,6,5, 91 ,108.1
2/11/2020,6,5, 77 ,200
2/11/2020,6,5, 68 ,50
2/11/2020,6,5, 67 ,70
2/11/2020,6,2, 85 ,44
2/11/2020,6,4, 78 ,100
2/12/2020,8,6, 68 ,60
2/12/2020,8,6, 84 ,91.99
2/12/2020,5,6, 94 ,30985.92
2/12/2020,5,6, 90 ,189.66
2/12/2020,5,6, 62 ,2200
2/12/2020,5,6, 71 ,63
2/12/2020,3,6, 74 ,90
2/12/2020,3,6, 92 ,310
2/12/2020,3,6, 68 ,84
2/12/2020,6,6, 84 ,100
2/12/2020,7,1, 77 ,720
2/12/2020,7,1, 92 ,310
2/12/2020,6,1, 89 ,207
2/12/2020,6,1, 80 ,670
2/12/2020,6,1, 87 ,527
2/12/2020,5,1, 69 ,62.13
2/12/2020,5,1, 92 ,323.2
2/12/2020,5,1, 83 ,184
2/12/2020,4,1, 94 ,109
2/12/2020,4,1, 60 ,49440
2/12/2020,4,1, 82 ,70
2/12/2020,3,1, 91 ,207
2/12/2020,4,1, 85 ,200
2/12/2020,4,1, 84 ,200
2/12/2020,8,2, 80 ,480
2/12/2020,3,7, 78 ,40
2/12/2020,3,7, 68 ,27
2/12/2020,6,3, 61 ,3300
2/12/2020,6,5, 87 ,293
2/12/2020,6,5, 69 ,24
2/12/2020,6,5, 82 ,10
2/12/2020,6,2, 69 ,17.85
2/13/2020,8,6, 78 ,100
2/13/2020,8,6, 82 ,20
2/13/2020,8,6, 82 ,29.87
2/13/2020,8,6, 76 ,3999.64
2/13/2020,7,6, 72 ,1000
2/13/2020,5,6, 77 ,630
2/13/2020,3,6, 77 ,380
2/13/2020,3,6, 78 ,107
2/13/2020,6,6, 71 ,36
2/13/2020,7,1, 89 ,151
2/13/2020,7,1, 76 ,400
2/13/2020,7,1, 60 ,34880
2/13/2020,5,1, 66 ,516
2/13/2020,4,1, 90 ,356.43
2/13/2020,4,1, 80 ,1100
2/13/2020,3,1, 71 ,44
2/13/2020,3,1, 66 ,390
2/13/2020,3,1, 61 ,2400
2/13/2020,3,1, 84 ,100
2/13/2020,8,1, 83 ,200
2/13/2020,8,2, 83 ,135.93
2/13/2020,8,2, 85 ,70
2/13/2020,3,7, 90 ,81
2/13/2020,3,7, 67 ,40
2/13/2020,3,7, 62 ,324
2/13/2020,3,7, 60 ,5400
2/13/2020,6,4, 65 ,332
2/13/2020,6,4, 85 ,70
2/13/2020,6,3, 69 ,36
2/13/2020,6,3, 82 ,40
2/13/2020,6,5, 73 ,148
2/13/2020,6,2, 92 ,133.4
2/13/2020,6,2, 84 ,47
2/13/2020,6,2, 60 ,10100
2/14/2020,8,6, 94 ,37512.78
2/14/2020,8,6, 77 ,280
2/14/2020,7,6, 80 ,757
2/14/2020,5,6, 89 ,101.7
2/14/2020,5,6, 83 ,200
2/14/2020,5,6, 82 ,50
2/14/2020,5,6, 81 ,414
2/14/2020,3,6, 66 ,200
2/14/2020,6,6, 94 ,10829.74
2/14/2020,6,6, 81 ,280
2/14/2020,6,6, 73 ,224
2/14/2020,7,1, 92 ,334.8
2/14/2020,7,1, 87 ,720
2/14/2020,6,1, 91 ,254
2/14/2020,5,1, 89 ,149.76
2/14/2020,5,1, 73 ,300
2/14/2020,4,1, 62 ,4449
2/14/2020,3,1, 78 ,141
2/14/2020,3,1, 68 ,143
2/14/2020,3,1, 62 ,1782
2/14/2020,8,2, 77 ,380
2/14/2020,8,2, 74 ,254.12
2/14/2020,8,2, 68 ,80
2/14/2020,6,4, 84 ,65
2/14/2020,6,4, 71 ,40
2/14/2020,6,5, 89 ,96.82
2/14/2020,6,5, 76 ,169
2/14/2020,6,2, 65 ,200
2/15/2020,8,6, 67 ,100
2/15/2020,8,6, 56 ,346200
2/15/2020,8,6, 87 ,410.18
2/15/2020,8,6, 83 ,105.63
2/15/2020,8,6, 56 ,216364.2
2/15/2020,8,6, 72 ,2013.24
2/15/2020,7,6, 57 ,22400
2/15/2020,7,6, 61 ,3057
2/15/2020,5,6, 81 ,380
2/15/2020,5,6, 57 ,18400
2/15/2020,4,6, 80 ,779
2/15/2020,3,6, 76 ,750
2/15/2020,3,6, 52 ,5613
2/15/2020,3,6, 67 ,112
2/15/2020,6,6, 60 ,18100
2/15/2020,6,6, 67 ,100
2/15/2020,6,6, 65 ,280
2/15/2020,6,6, 52 ,7493
2/15/2020,7,1, 81 ,514
2/15/2020,7,1, 62 ,2441
2/15/2020,7,1, 67 ,280
2/15/2020,5,1, 77 ,650
2/15/2020,4,1, 83 ,256
2/15/2020,4,1, 73 ,546
2/15/2020,4,1, 78 ,280
2/15/2020,3,1, 71 ,60
2/15/2020,5,1, 78 ,200
2/15/2020,8,2, 82 ,30
2/15/2020,8,2, 61 ,2313.25
2/15/2020,3,7, 83 ,32
2/15/2020,6,4, 68 ,113
2/15/2020,6,3, 81 ,406
2/15/2020,6,5, 92 ,192
2/15/2020,6,5, 82 ,21
2/15/2020,6,5, 80 ,334
2/15/2020,6,2, 91 ,83.52
2/15/2020,6,2, 83 ,55
2/15/2020,6,2, 78 ,71
2/15/2020,6,2, 84 ,50
2/16/2020,8,6, 101 ,503384.7
2/16/2020,7,6, 83 ,200
2/16/2020,7,6, 62 ,2038
2/16/2020,5,6, 68 ,200
2/16/2020,5,6, 53 ,22100
2/16/2020,5,6, 83 ,140
2/16/2020,4,6, 94 ,10097.01
2/16/2020,3,6, 69 ,25.92
2/16/2020,3,6, 78 ,100
2/16/2020,3,6, 85 ,70
2/16/2020,3,6, 53 ,1600
2/16/2020,6,6, 63 ,9742
2/16/2020,7,1, 68 ,176
2/16/2020,6,1, 87 ,480
2/16/2020,6,1, 80 ,550
2/16/2020,5,1, 65 ,568
2/16/2020,4,1, 94 ,103.55
2/16/2020,4,1, 82 ,73
2/16/2020,4,1, 60 ,45100
2/16/2020,8,1, 83 ,231.39
2/16/2020,8,1, 82 ,50
2/16/2020,3,1, 84 ,96
2/16/2020,6,1, 67 ,200
2/16/2020,8,2, 76 ,285.93
2/16/2020,3,7, 77 ,100
2/16/2020,3,7, 68 ,30
2/16/2020,3,7, 61 ,594
2/16/2020,6,3, 60 ,27560
2/16/2020,6,5, 92 ,186.24
2/16/2020,6,2, 61 ,907
2/17/2020,8,6, 53 ,20136.3
2/17/2020,8,6, 78 ,137.45
2/17/2020,8,6, 61 ,1585.96
2/17/2020,7,6, 92 ,298.96
2/17/2020,7,6, 62 ,1900
2/17/2020,7,6, 52 ,43751
2/17/2020,7,6, 89 ,144
2/17/2020,7,6, 90 ,222
2/17/2020,5,6, 63 ,9200
2/17/2020,5,6, 60 ,29200
2/17/2020,4,6, 87 ,650
2/17/2020,4,6, 76 ,2000
2/17/2020,4,6, 63 ,5900
2/17/2020,3,6, 82 ,26
2/17/2020,3,6, 65 ,244
2/17/2020,6,6, 87 ,380
2/17/2020,6,6, 61 ,1300
2/17/2020,6,6, 71 ,50
2/17/2020,6,6, 89 ,150
2/17/2020,6,6, 87 ,410
2/17/2020,6,6, 80 ,501
2/17/2020,6,6, 76 ,2328
2/17/2020,6,6, 81 ,310
2/17/2020,6,6, 57 ,6244
2/17/2020,6,1, 90 ,286.2
2/17/2020,6,1, 74 ,118
2/17/2020,6,1, 66 ,261
2/17/2020,6,1, 73 ,300
2/17/2020,6,1, 61 ,2100
2/17/2020,5,1, 76 ,380
2/17/2020,4,1, 87 ,1080
2/17/2020,8,1, 82 ,66.23
2/17/2020,8,1, 78 ,200
2/17/2020,8,2, 87 ,380
2/17/2020,8,2, 65 ,200
2/17/2020,3,7, 69 ,8.16
2/17/2020,3,7, 83 ,30
2/17/2020,3,7, 76 ,71
2/17/2020,3,7, 71 ,9
2/17/2020,6,4, 92 ,201
2/17/2020,6,4, 82 ,20
2/17/2020,6,3, 84 ,120
2/17/2020,6,3, 65 ,280
2/17/2020,6,5, 69 ,23.76
2/17/2020,6,5, 60 ,11830
2/17/2020,6,2, 76 ,100
2/18/2020,8,6, 89 ,83.48
2/18/2020,8,6, 85 ,70
2/18/2020,8,6, 62 ,750
2/18/2020,8,6, 85 ,84.42
2/18/2020,8,6, 63 ,25168.22
2/18/2020,7,6, 68 ,200
2/18/2020,7,6, 82 ,48
2/18/2020,5,6, 91 ,151.51
2/18/2020,5,6, 54 ,0
2/18/2020,5,6, 87 ,630
2/18/2020,5,6, 101 ,383801
2/18/2020,5,6, 92 ,232
2/18/2020,5,6, 85 ,112
2/18/2020,5,6, 54 ,1
2/18/2020,4,6, 83 ,200
2/18/2020,4,6, 68 ,200
2/18/2020,4,6, 72 ,480
2/18/2020,4,6, 71 ,80
2/18/2020,4,6, 89 ,151
2/18/2020,4,6, 52 ,11389
2/18/2020,3,6, 65 ,200
2/18/2020,3,6, 67 ,100
2/18/2020,6,6, 80 ,480
2/18/2020,7,1, 80 ,950
2/18/2020,7,1, 71 ,90
2/18/2020,7,1, 76 ,480
2/18/2020,6,1, 90 ,318
2/18/2020,6,1, 83 ,153
2/18/2020,6,1, 65 ,287
2/18/2020,5,1, 80 ,840
2/18/2020,5,1, 61 ,3296
2/18/2020,8,1, 69 ,69.06
2/18/2020,8,1, 91 ,238.31
2/18/2020,8,1, 68 ,287.45
2/18/2020,3,1, 81 ,380
2/18/2020,8,1, 84 ,200
2/18/2020,6,1, 74 ,200
2/18/2020,8,2, 67 ,100
2/18/2020,8,2, 66 ,281.39
2/18/2020,3,7, 82 ,10
2/18/2020,3,7, 67 ,36
2/18/2020,6,4, 65 ,280
2/18/2020,6,4, 61 ,1600
2/18/2020,6,3, 94 ,94.76
2/18/2020,6,3, 78 ,169
2/18/2020,6,3, 73 ,245
2/18/2020,6,3, 77 ,480
2/18/2020,6,2, 67 ,81
2/18/2020,6,2, 62 ,750
2/18/2020,6,3, 85 ,100
2/19/2020,8,6, 72 ,750
2/19/2020,7,6, 84 ,100
2/19/2020,7,6, 71 ,80
2/19/2020,7,6, 52 ,48100
2/19/2020,7,6, 74 ,218
2/19/2020,7,6, 56 ,171670
2/19/2020,5,6, 56 ,97300
2/19/2020,5,6, 90 ,174
2/19/2020,5,6, 73 ,300
2/19/2020,5,6, 53 ,19190
2/19/2020,4,6, 67 ,280
2/19/2020,4,6, 80 ,750
2/19/2020,4,6, 65 ,550
2/19/2020,3,6, 82 ,30
2/19/2020,3,6, 63 ,1900
2/19/2020,3,6, 81 ,257
2/19/2020,6,6, 53 ,12400
2/19/2020,7,1, 80 ,831
2/19/2020,7,1, 66 ,465
2/19/2020,6,1, 76 ,275
2/19/2020,5,1, 92 ,320
2/19/2020,5,1, 91 ,192
2/19/2020,5,1, 90 ,240
2/19/2020,5,1, 67 ,256
2/19/2020,4,1, 91 ,259.38
2/19/2020,4,1, 73 ,500
2/19/2020,8,1, 90 ,247.68
2/19/2020,8,1, 81 ,480
2/19/2020,3,1, 69 ,43
2/19/2020,7,1, 68 ,200
2/19/2020,3,7, 94 ,52.92
2/19/2020,3,7, 76 ,70
2/19/2020,3,7, 71 ,30
2/19/2020,6,4, 62 ,1400
2/19/2020,6,5, 84 ,62
2/19/2020,6,5, 61 ,1420
2/19/2020,6,2, 77 ,200
2/19/2020,6,2, 87 ,234
2/20/2020,8,6, 80 ,380
2/20/2020,8,6, 53 ,17300
2/20/2020,5,6, 78 ,200
2/20/2020,5,6, 74 ,200
2/20/2020,5,6, 72 ,480
2/20/2020,5,6, 52 ,15352
2/20/2020,4,6, 76 ,3421
2/20/2020,3,6, 62 ,1120
2/20/2020,3,6, 61 ,1440
2/20/2020,6,6, 77 ,380
2/20/2020,6,6, 72 ,380
2/20/2020,6,6, 72 ,731
2/20/2020,6,1, 62 ,1900
2/20/2020,6,1, 60 ,24800
2/20/2020,5,1, 94 ,205.2
2/20/2020,5,1, 80 ,650
2/20/2020,4,1, 61 ,5932
2/20/2020,4,1, 87 ,950
2/20/2020,8,1, 78 ,282.9
2/20/2020,8,1, 77 ,650
2/20/2020,5,1, 83 ,200
2/20/2020,8,2, 84 ,90
2/20/2020,8,2, 77 ,513.21
2/20/2020,8,2, 73 ,220
2/20/2020,8,2, 61 ,1800
2/20/2020,3,7, 80 ,150
2/20/2020,3,7, 77 ,127
2/20/2020,6,4, 83 ,79
2/20/2020,6,4, 81 ,200
2/20/2020,6,4, 81 ,233
2/20/2020,6,5, 84 ,40
2/21/2020,8,6, 66 ,200
2/21/2020,8,6, 52 ,48300
2/21/2020,7,6, 56 ,180300
2/21/2020,7,6, 87 ,550
2/21/2020,7,6, 61 ,2300
2/21/2020,7,6, 87 ,630
2/21/2020,5,6, 65 ,480
2/21/2020,4,6, 92 ,325.5
2/21/2020,4,6, 82 ,50
2/21/2020,4,6, 94 ,10199
2/21/2020,4,6, 63 ,11389
2/21/2020,4,6, 57 ,6327
2/21/2020,3,6, 53 ,1871
2/21/2020,6,6, 67 ,168
2/21/2020,7,1, 91 ,184.14
2/21/2020,7,1, 91 ,186
2/21/2020,7,1, 71 ,64
2/21/2020,7,1, 73 ,332
2/21/2020,7,1, 73 ,400
2/21/2020,6,1, 69 ,29
2/21/2020,6,1, 65 ,380
2/21/2020,6,1, 84 ,138
2/21/2020,5,1, 71 ,80
2/21/2020,5,1, 61 ,3000
2/21/2020,4,1, 76 ,624
2/21/2020,8,1, 66 ,763.22
2/21/2020,8,1, 71 ,80
2/21/2020,3,1, 90 ,272.65
2/21/2020,3,1, 76 ,289
2/21/2020,7,1, 84 ,200
2/21/2020,8,2, 90 ,176.84
2/21/2020,8,2, 94 ,198.05
2/21/2020,3,7, 73 ,70
2/21/2020,6,4, 69 ,31.35
2/21/2020,6,4, 83 ,80
2/21/2020,6,3, 80 ,550
2/21/2020,6,3, 60 ,28300
2/21/2020,6,5, 91 ,115
2/21/2020,6,5, 90 ,146.88
2/21/2020,6,2, 94 ,36
2/21/2020,6,2, 68 ,60
2/21/2020,6,2, 67 ,80
2/21/2020,6,2, 61 ,850
2/22/2020,8,6, 73 ,120
2/22/2020,8,6, 63 ,12600
2/22/2020,8,6, 54 ,2.6
2/22/2020,8,6, 67 ,110.17
2/22/2020,7,6, 94 ,68492
2/22/2020,5,6, 61 ,2300
2/22/2020,4,6, 72 ,759
2/22/2020,4,6, 69 ,47
2/22/2020,3,6, 72 ,200
2/22/2020,3,6, 87 ,380
2/22/2020,3,6, 84 ,80
2/22/2020,6,6, 92 ,308
2/22/2020,6,6, 57 ,8700
2/22/2020,6,6, 52 ,7500
2/22/2020,6,6, 82 ,32
2/22/2020,6,6, 78 ,129
2/22/2020,7,1, 78 ,280
2/22/2020,6,1, 82 ,44
2/22/2020,6,1, 77 ,495
2/22/2020,6,1, 71 ,53
2/22/2020,5,1, 74 ,232
2/22/2020,5,1, 71 ,56
2/22/2020,4,1, 62 ,3400
2/22/2020,3,1, 81 ,332
2/22/2020,3,1, 74 ,100
2/22/2020,7,1, 74 ,200
2/22/2020,5,1, 67 ,200
2/22/2020,8,1, 68 ,200
2/22/2020,8,2, 73 ,220.78
2/22/2020,8,2, 65 ,310.18
2/22/2020,3,7, 81 ,90
2/22/2020,6,4, 80 ,376
2/22/2020,6,3, 91 ,221
2/22/2020,6,5, 67 ,111
2/22/2020,6,5, 66 ,100
2/22/2020,6,2, 74 ,100
2/23/2020,8,6, 84 ,70
2/23/2020,7,6, 65 ,380
2/23/2020,7,6, 77 ,550
2/23/2020,5,6, 92 ,220.4
2/23/2020,5,6, 89 ,113
2/23/2020,4,6, 56 ,139100
