Title,PPF Corporation Actuals Data Extract,,,
10/3/2020,8,2, 81 ,370.79
10/3/2020,3,7, 66 ,218
10/3/2020,3,7, 61 ,2099.37
10/3/2020,3,7, 85 ,79
10/3/2020,11,5, 71 ,5.08
10/3/2020,11,5, 60 ,3085.92
10/3/2020,11,4, 69 ,13.09
10/3/2020,11,2, 89 ,52.06
10/3/2020,11,2, 71 ,14.59
10/3/2020,11,2, 62 ,627.37
10/3/2020,11,3, 85 ,28.42
10/3/2020,6,4, 89 ,134.1
10/3/2020,6,4, 85 ,53.01
10/3/2020,6,3, 81 ,338.8
10/3/2020,6,3, 80 ,487.06
10/3/2020,6,3, 82 ,30
10/3/2020,6,5, 92 ,200.56
10/3/2020,6,5, 84 ,39
10/4/2020,8,6, 81 ,507.15
10/4/2020,7,6, 82 ,44.64
10/4/2020,7,6, 74 ,404.92
10/4/2020,7,6, 81 ,488
10/4/2020,5,6, 91 ,259.38
10/4/2020,5,6, 65 ,518
10/4/2020,4,6, 74 ,186.76
10/4/2020,4,6, 53 ,4326
10/4/2020,3,6, 94 ,13453.11
10/4/2020,3,6, 65 ,620.6
10/4/2020,3,6, 56 ,108459
10/4/2020,3,6, 53 ,12451
10/4/2020,11,6, 90 ,292.15
10/4/2020,11,6, 71 ,36.45
10/4/2020,11,6, 85 ,64.59
10/4/2020,11,6, 67 ,90.12
10/4/2020,11,6, 60 ,17367.04
10/4/2020,12,6, 66 ,47.79
10/4/2020,12,6, 81 ,44.38
10/4/2020,12,1, 62 ,87.31
10/4/2020,11,1, 87 ,305.95
10/4/2020,11,1, 92 ,253.96
10/4/2020,11,1, 81 ,191.19
10/4/2020,7,1, 76 ,530.1
10/4/2020,7,1, 76 ,558
10/4/2020,4,1, 83 ,226.32
10/4/2020,4,1, 71 ,63.63
10/4/2020,4,1, 87 ,878
10/4/2020,4,1, 71 ,63
10/4/2020,4,1, 60 ,53058
10/4/2020,8,1, 84 ,241.8
10/4/2020,12,2, 91 ,51.37
10/4/2020,12,2, 71 ,2.89
10/4/2020,3,7, 85 ,75.05
10/4/2020,3,7, 71 ,38.16
10/4/2020,3,7, 71 ,36
10/4/2020,11,5, 85 ,15.39
10/4/2020,11,5, 78 ,27.36
10/4/2020,11,5, 67 ,12.46
10/4/2020,11,4, 71 ,17.78
10/4/2020,11,2, 90 ,77.81
10/4/2020,11,2, 85 ,20.97
10/4/2020,11,2, 60 ,6108.32
10/4/2020,11,2, 69 ,10.33
10/4/2020,11,3, 89 ,59.27
10/4/2020,6,4, 85 ,57
10/4/2020,6,4, 62 ,1328
10/4/2020,6,3, 77 ,499
10/4/2020,6,5, 77 ,196.86
10/4/2020,6,5, 85 ,36
10/4/2020,6,5, 76 ,107
10/4/2020,6,2, 89 ,55
10/4/2020,6,2, 85 ,23.76
10/4/2020,6,2, 66 ,89.3
10/5/2020,8,6, 73 ,262.98
10/5/2020,7,6, 89 ,139.38
10/5/2020,7,6, 78 ,226.72
10/5/2020,7,6, 53 ,11959.2
10/5/2020,7,6, 52 ,16107
10/5/2020,5,6, 71 ,83.46
10/5/2020,4,6, 80 ,542.19
10/5/2020,4,6, 85 ,99
10/5/2020,3,6, 83 ,232.1
10/5/2020,3,6, 89 ,176
10/5/2020,6,6, 101 ,188690.99
10/5/2020,6,6, 54 ,273.48
10/5/2020,6,6, 57 ,8655
10/5/2020,11,6, 84 ,99.06
10/5/2020,12,6, 57 ,166.33
10/5/2020,12,6, 60 ,4161.47
10/5/2020,11,1, 89 ,145.68
10/5/2020,11,1, 69 ,18.36
10/5/2020,7,1, 92 ,385.14
10/5/2020,7,1, 69 ,58
10/5/2020,7,1, 77 ,1044.16
10/5/2020,7,1, 80 ,1146
10/5/2020,7,1, 60 ,70324
10/5/2020,6,1, 85 ,95.04
10/5/2020,6,1, 69 ,35.7
10/5/2020,6,1, 60 ,30743.44
10/5/2020,6,1, 78 ,124
10/5/2020,5,1, 83 ,185
10/5/2020,4,1, 73 ,317
10/5/2020,8,1, 85 ,240.48
10/5/2020,8,1, 77 ,1013.33
10/5/2020,8,1, 62 ,3413.64
10/5/2020,8,1, 65 ,641.97
10/5/2020,8,1, 83 ,314.72
10/5/2020,3,1, 91 ,382
10/5/2020,12,2, 71 ,4.02
10/5/2020,12,2, 83 ,6.08
10/5/2020,12,2, 67 ,8.21
10/5/2020,12,2, 61 ,97.57
10/5/2020,8,2, 87 ,546.55
10/5/2020,8,2, 94 ,191.99
10/5/2020,8,2, 92 ,213.21
10/5/2020,8,2, 61 ,3046.59
10/5/2020,3,7, 62 ,1501.95
10/5/2020,3,7, 80 ,445
10/5/2020,3,7, 65 ,240
10/5/2020,11,5, 69 ,2.89
10/5/2020,11,4, 94 ,61.02
10/5/2020,11,4, 76 ,100.76
10/5/2020,11,2, 73 ,65.08
10/5/2020,11,2, 91 ,52.43
10/5/2020,11,3, 94 ,40.17
10/5/2020,11,3, 73 ,96.77
10/5/2020,6,4, 60 ,16983.75
10/5/2020,6,4, 91 ,182
10/5/2020,6,4, 76 ,148
10/5/2020,6,5, 61 ,1224
10/5/2020,6,2, 87 ,113
10/6/2020,8,6, 52 ,27251.29
10/6/2020,8,6, 77 ,661.7
10/6/2020,7,6, 69 ,54
10/6/2020,7,6, 85 ,135
10/6/2020,5,6, 89 ,217.26
10/6/2020,5,6, 62 ,3939
10/6/2020,4,6, 57 ,21632
10/6/2020,3,6, 101 ,439969.96
10/6/2020,3,6, 80 ,1066.79
10/6/2020,6,6, 53 ,10386
10/6/2020,11,6, 68 ,83.79
10/6/2020,11,6, 71 ,29.48
10/6/2020,11,6, 61 ,1782.71
10/6/2020,12,6, 56 ,2925.89
10/6/2020,12,6, 77 ,59.27
10/6/2020,12,6, 65 ,43.31
10/6/2020,12,1, 82 ,2.12
10/6/2020,12,1, 85 ,5.81
10/6/2020,12,1, 61 ,154.81
10/6/2020,11,1, 74 ,163.53
10/6/2020,7,1, 66 ,487.32
10/6/2020,6,1, 89 ,216.6
10/6/2020,6,1, 68 ,120
10/6/2020,5,1, 80 ,848
10/6/2020,4,1, 89 ,299.7
10/6/2020,8,1, 90 ,396.54
10/6/2020,3,1, 85 ,261.17
10/6/2020,3,1, 65 ,855
10/6/2020,12,2, 89 ,43.31
10/6/2020,12,2, 76 ,12.46
10/6/2020,8,2, 92 ,170.17
10/6/2020,8,2, 94 ,187.29
10/6/2020,8,2, 74 ,415.78
10/6/2020,8,2, 85 ,101.08
10/6/2020,3,7, 83 ,99
10/6/2020,3,7, 78 ,124
10/6/2020,11,5, 94 ,14.09
10/6/2020,11,5, 74 ,156.84
10/6/2020,11,5, 69 ,3.54
10/6/2020,11,4, 90 ,148.63
10/6/2020,11,4, 84 ,49.7
10/6/2020,11,3, 68 ,47.57
10/6/2020,6,3, 68 ,161.57
10/6/2020,6,3, 67 ,214.12
10/6/2020,6,5, 87 ,189
10/6/2020,6,2, 84 ,24
10/6/2020,6,2, 74 ,172
10/7/2020,8,6, 90 ,226.75
10/7/2020,7,6, 84 ,142
10/7/2020,7,6, 80 ,789
10/7/2020,7,6, 77 ,727
10/7/2020,5,6, 80 ,827
10/7/2020,5,6, 77 ,689
10/7/2020,5,6, 71 ,78
10/7/2020,4,6, 92 ,324
10/7/2020,3,6, 74 ,352
10/7/2020,3,6, 56 ,108459
10/7/2020,3,6, 87 ,900
10/7/2020,3,6, 74 ,352
10/7/2020,3,6, 65 ,580
10/7/2020,6,6, 87 ,340
10/7/2020,6,6, 63 ,2181
10/7/2020,11,6, 77 ,282.68
10/7/2020,11,6, 57 ,7095.57
10/7/2020,11,6, 52 ,709.28
10/7/2020,12,1, 69 ,2.09
10/7/2020,12,1, 87 ,19.91
10/7/2020,11,1, 92 ,317.16
10/7/2020,11,1, 66 ,131.61
10/7/2020,7,1, 82 ,68
10/7/2020,7,1, 61 ,7215
10/7/2020,6,1, 90 ,352.49
10/7/2020,6,1, 60 ,29561
10/7/2020,5,1, 85 ,149
10/7/2020,4,1, 91 ,422.3
10/7/2020,4,1, 90 ,564.3
10/7/2020,4,1, 89 ,333
10/7/2020,8,1, 87 ,1364.74
10/7/2020,8,1, 68 ,243.51
10/7/2020,8,1, 67 ,334.42
10/7/2020,12,2, 61 ,124.31
10/7/2020,12,2, 60 ,1433.56
10/7/2020,8,2, 83 ,101.24
10/7/2020,8,2, 67 ,157.51
10/7/2020,8,2, 66 ,285.07
10/7/2020,8,2, 68 ,128.36
10/7/2020,3,7, 77 ,344.96
10/7/2020,3,7, 76 ,196
10/7/2020,11,5, 91 ,34.27
10/7/2020,11,4, 73 ,96.95
10/7/2020,11,2, 85 ,28.04
10/7/2020,11,2, 94 ,20.97
10/7/2020,11,3, 73 ,81.61
10/7/2020,6,4, 90 ,228
10/7/2020,6,3, 80 ,497
10/7/2020,6,3, 69 ,45
10/7/2020,6,5, 92 ,184
10/7/2020,6,2, 67 ,46.53
10/7/2020,6,2, 85 ,22
10/8/2020,8,6, 52 ,28989.5
10/8/2020,7,6, 77 ,654.3
10/8/2020,7,6, 74 ,382
10/8/2020,5,6, 54 ,2887.88
10/8/2020,5,6, 91 ,262
10/8/2020,5,6, 78 ,204
10/8/2020,4,6, 89 ,162.74
10/8/2020,4,6, 94 ,23500
10/8/2020,4,6, 61 ,3661
10/8/2020,3,6, 62 ,4406.1
10/8/2020,3,6, 83 ,211
10/8/2020,11,6, 80 ,352.89
10/8/2020,11,6, 90 ,212.47
10/8/2020,12,6, 76 ,51.25
10/8/2020,12,6, 68 ,20.92
10/8/2020,12,1, 87 ,25.87
10/8/2020,11,1, 77 ,230.55
10/8/2020,7,1, 83 ,232.26
10/8/2020,6,1, 78 ,121.52
10/8/2020,6,1, 92 ,466
10/8/2020,5,1, 76 ,429
10/8/2020,4,1, 91 ,410
10/8/2020,8,1, 82 ,72.22
10/8/2020,8,1, 66 ,605.59
10/8/2020,8,1, 92 ,528.36
10/8/2020,8,1, 78 ,388.97
10/8/2020,3,1, 77 ,1295.91
10/8/2020,3,1, 94 ,148
10/8/2020,12,2, 68 ,6.08
10/8/2020,8,2, 81 ,341.98
10/8/2020,8,2, 83 ,126.84
10/8/2020,8,2, 77 ,534.42
10/8/2020,3,7, 87 ,378
10/8/2020,3,7, 78 ,122.76
10/8/2020,3,7, 90 ,123.69
10/8/2020,11,5, 66 ,20.97
10/8/2020,11,4, 80 ,290.31
10/8/2020,11,2, 80 ,115.65
10/8/2020,11,3, 69 ,16.74
10/8/2020,11,3, 74 ,290.83
10/8/2020,11,3, 80 ,163.53
10/8/2020,11,3, 77 ,157.15
10/8/2020,11,3, 61 ,1099.72
10/8/2020,11,3, 69 ,14.59
10/8/2020,6,4, 87 ,265
10/8/2020,6,4, 80 ,324
10/8/2020,6,4, 71 ,30
10/8/2020,6,3, 83 ,106
10/8/2020,6,2, 61 ,662.48
10/9/2020,8,6, 71 ,67.56
10/9/2020,7,6, 90 ,200.22
10/9/2020,7,6, 91 ,170
10/9/2020,7,6, 56 ,77845
10/9/2020,5,6, 80 ,818.73
10/9/2020,4,6, 85 ,90.09
10/9/2020,4,6, 81 ,328.51
10/9/2020,4,6, 56 ,49769.4
10/9/2020,4,6, 77 ,495
10/9/2020,4,6, 62 ,2196
10/9/2020,3,6, 89 ,163.68
10/9/2020,6,6, 74 ,141.48
10/9/2020,11,6, 83 ,98.56
10/9/2020,11,6, 62 ,1559.39
10/9/2020,11,6, 94 ,2245.48
10/9/2020,12,6, 84 ,19.69
10/9/2020,12,6, 87 ,80.04
10/9/2020,12,6, 62 ,427.42
10/9/2020,12,6, 60 ,5459.58
10/9/2020,12,6, 57 ,120.97
10/9/2020,12,1, 65 ,12.9
10/9/2020,11,1, 62 ,1067.67
10/9/2020,11,1, 76 ,150.66
10/9/2020,11,1, 90 ,190.12
10/9/2020,7,1, 94 ,396.76
10/9/2020,6,1, 71 ,54
10/9/2020,5,1, 69 ,62.62
10/9/2020,4,1, 82 ,69.3
10/9/2020,4,1, 62 ,2994.2
10/9/2020,4,1, 81 ,678
10/9/2020,3,1, 68 ,291
10/9/2020,3,1, 92 ,636
10/9/2020,12,2, 91 ,70.63
10/9/2020,12,2, 73 ,13.23
10/9/2020,8,2, 67 ,170.78
10/9/2020,3,7, 80 ,485.05
10/9/2020,3,7, 82 ,28
10/9/2020,11,5, 89 ,27.43
10/9/2020,11,5, 81 ,46.48
10/9/2020,11,5, 84 ,12.46
10/9/2020,11,5, 76 ,25.23
10/9/2020,11,5, 71 ,3.95
10/9/2020,11,4, 87 ,192.25
10/9/2020,11,4, 60 ,13106.32
10/9/2020,6,4, 73 ,119.7
10/9/2020,6,4, 83 ,74.16
10/9/2020,6,4, 74 ,157
10/9/2020,6,3, 77 ,484.03
10/9/2020,6,5, 68 ,50
10/9/2020,6,5, 83 ,46
10/9/2020,6,2, 65 ,104
10/10/2020,7,6, 81 ,512.4
10/10/2020,7,6, 72 ,536
10/10/2020,7,6, 67 ,248
10/10/2020,5,6, 87 ,654.75
10/10/2020,5,6, 65 ,559.44
10/10/2020,4,6, 60 ,32113.8
10/10/2020,4,6, 84 ,105
10/10/2020,4,6, 67 ,140
10/10/2020,3,6, 73 ,390
10/10/2020,3,6, 72 ,415
10/10/2020,6,6, 90 ,289.8
10/10/2020,6,6, 62 ,1503
10/10/2020,6,6, 54 ,258
10/10/2020,12,6, 61 ,634.29
10/10/2020,12,6, 80 ,72.04
10/10/2020,12,6, 52 ,48.63
10/10/2020,12,1, 71 ,2.48
10/10/2020,12,1, 67 ,6.51
10/10/2020,12,1, 81 ,14.59
10/10/2020,12,1, 90 ,64.59
10/10/2020,7,1, 71 ,102.3
10/10/2020,6,1, 77 ,457.92
10/10/2020,5,1, 62 ,4674.24
10/10/2020,5,1, 90 ,320
10/10/2020,8,1, 74 ,454.12
10/10/2020,3,1, 78 ,398.95
10/10/2020,3,1, 69 ,85.14
10/10/2020,3,1, 76 ,727
10/10/2020,3,1, 65 ,855
10/10/2020,8,2, 90 ,132.11
10/10/2020,3,7, 60 ,22484
10/10/2020,11,5, 82 ,5.01
10/10/2020,11,2, 78 ,37.99
10/10/2020,11,3, 60 ,12033.54
10/10/2020,6,4, 92 ,332.45
10/10/2020,6,4, 66 ,179
10/10/2020,6,4, 77 ,267
10/10/2020,6,5, 61 ,1321.92
10/10/2020,6,5, 78 ,57
10/10/2020,6,2, 74 ,161.68
10/11/2020,8,6, 83 ,152.47
10/11/2020,8,6, 56 ,149183.52
10/11/2020,8,6, 68 ,133.98
10/11/2020,8,6, 72 ,1324.11
10/11/2020,8,6, 87 ,682.91
10/11/2020,7,6, 54 ,962.47
10/11/2020,7,6, 87 ,720
10/11/2020,3,6, 81 ,635.51
10/11/2020,3,6, 53 ,11828.45
10/11/2020,3,6, 60 ,71042.4
10/11/2020,3,6, 63 ,20753
10/11/2020,3,6, 60 ,64584
10/11/2020,3,6, 82 ,60
10/11/2020,6,6, 92 ,399.95
10/11/2020,6,6, 76 ,702.28
10/11/2020,6,6, 85 ,78
10/11/2020,6,6, 69 ,19
10/11/2020,11,6, 82 ,30.31
10/11/2020,12,6, 91 ,168.39
10/11/2020,12,6, 82 ,5.01
10/11/2020,12,1, 76 ,12.12
10/11/2020,12,1, 91 ,50.3
10/11/2020,12,1, 61 ,125.23
10/11/2020,11,1, 94 ,68.62
10/11/2020,11,1, 67 ,83.78
10/11/2020,11,1, 65 ,169.38
10/11/2020,11,1, 61 ,1835.54
10/11/2020,11,1, 61 ,1616.75
10/11/2020,7,1, 67 ,295.32
10/11/2020,7,1, 92 ,393
10/11/2020,7,1, 65 ,576
10/11/2020,5,1, 91 ,253.44
10/11/2020,5,1, 82 ,55.65
10/11/2020,5,1, 60 ,48742.72
10/11/2020,5,1, 67 ,281
10/11/2020,5,1, 62 ,4328
10/11/2020,5,1, 94 ,309
10/11/2020,4,1, 73 ,310.66
10/11/2020,4,1, 66 ,355
10/11/2020,8,1, 91 ,271.47
10/11/2020,8,1, 84 ,264.72
10/11/2020,8,1, 69 ,69.26
10/11/2020,3,1, 82 ,111.18
10/11/2020,3,1, 82 ,102
10/11/2020,3,1, 77 ,1309
10/11/2020,3,1, 73 ,585
10/11/2020,12,2, 90 ,90.27
10/11/2020,8,2, 80 ,598.06
10/11/2020,3,7, 77 ,352
10/11/2020,3,7, 61 ,2307
10/11/2020,11,5, 92 ,63.8
10/11/2020,11,5, 83 ,18.77
10/11/2020,11,4, 65 ,139.2
10/11/2020,11,4, 85 ,44.38
10/11/2020,11,2, 82 ,10.98
10/11/2020,11,3, 61 ,1484.38
10/11/2020,11,3, 76 ,87.99
10/11/2020,11,3, 87 ,144.38
10/11/2020,6,4, 81 ,200
10/11/2020,6,4, 65 ,197
10/11/2020,6,3, 85 ,84
10/11/2020,6,5, 81 ,131
10/11/2020,6,2, 81 ,79
10/12/2020,8,6, 84 ,149.08
10/12/2020,8,6, 65 ,387.76
10/12/2020,8,6, 53 ,30947.51
10/12/2020,8,6, 94 ,80532.88
10/12/2020,8,6, 54 ,3698.12
10/12/2020,7,6, 101 ,268462
10/12/2020,7,6, 61 ,5574.4
10/12/2020,7,6, 83 ,169
10/12/2020,7,6, 73 ,353
10/12/2020,5,6, 61 ,4214.73
10/12/2020,5,6, 83 ,185
10/12/2020,5,6, 66 ,470
10/12/2020,5,6, 53 ,30109
10/12/2020,4,6, 76 ,1633.48
10/12/2020,4,6, 80 ,583
10/12/2020,4,6, 68 ,105
10/12/2020,3,6, 94 ,12573
10/12/2020,3,6, 71 ,91
10/12/2020,6,6, 83 ,104.86
10/12/2020,6,6, 81 ,261.66
10/12/2020,6,6, 61 ,2164.32
10/12/2020,6,6, 82 ,28
10/12/2020,11,6, 67 ,102.31
10/12/2020,11,6, 74 ,224.52
10/12/2020,11,6, 101 ,70951.02
10/12/2020,12,6, 83 ,21.3
10/12/2020,12,1, 74 ,27.36
10/12/2020,11,1, 83 ,70.97
10/12/2020,11,1, 68 ,51.82
10/12/2020,7,1, 85 ,189
10/12/2020,5,1, 71 ,89.28
10/12/2020,5,1, 89 ,195.52
10/12/2020,5,1, 66 ,613.67
10/12/2020,5,1, 87 ,787.58
10/12/2020,5,1, 81 ,525
10/12/2020,4,1, 92 ,684
10/12/2020,4,1, 74 ,202
10/12/2020,4,1, 77 ,790
10/12/2020,8,1, 68 ,205.15
10/12/2020,12,2, 68 ,8.44
10/12/2020,8,2, 69 ,33.54
10/12/2020,8,2, 77 ,473.94
10/12/2020,8,2, 91 ,126.19
10/12/2020,8,2, 74 ,493.51
10/12/2020,3,7, 73 ,172.27
10/12/2020,3,7, 66 ,218
10/12/2020,3,7, 62 ,1615
10/12/2020,11,5, 78 ,35.89
10/12/2020,11,5, 80 ,60.33
10/12/2020,11,5, 85 ,11.4
10/12/2020,11,5, 65 ,23.1
10/12/2020,11,4, 83 ,64.37
10/12/2020,11,4, 81 ,177.51
10/12/2020,11,4, 71 ,20.86
10/12/2020,11,4, 89 ,96.51
10/12/2020,11,2, 81 ,82.7
10/12/2020,11,2, 65 ,96.51
10/12/2020,11,3, 67 ,81.74
10/12/2020,11,3, 92 ,119.91
10/12/2020,6,4, 77 ,283.02
10/12/2020,6,4, 91 ,172.9
10/12/2020,6,3, 92 ,409.92
10/12/2020,6,5, 89 ,81.9
10/12/2020,6,5, 68 ,49
10/12/2020,6,5, 65 ,147.9
10/12/2020,6,5, 91 ,110
10/12/2020,6,2, 82 ,7.52
10/13/2020,8,6, 89 ,143.47
10/13/2020,8,6, 62 ,3181.61
10/13/2020,8,6, 61 ,4195.87
10/13/2020,8,6, 60 ,40031.84
10/13/2020,7,6, 80 ,828.45
10/13/2020,7,6, 61 ,5360
10/13/2020,7,6, 60 ,43534
10/13/2020,5,6, 84 ,149.24
10/13/2020,4,6, 68 ,102.9
10/13/2020,4,6, 67 ,144.2
10/13/2020,3,6, 90 ,275.4
10/13/2020,3,6, 63 ,22413.24
10/13/2020,6,6, 80 ,433
10/13/2020,11,6, 73 ,161.71
10/13/2020,12,6, 73 ,28.42
10/13/2020,12,6, 56 ,2147.61
10/13/2020,12,1, 89 ,42.25
10/13/2020,12,1, 66 ,9.27
10/13/2020,6,1, 81 ,293.55
10/13/2020,6,1, 68 ,114
10/13/2020,5,1, 78 ,226.8
10/13/2020,5,1, 71 ,96
10/13/2020,4,1, 84 ,241.98
10/13/2020,8,1, 83 ,298.64
10/13/2020,3,1, 80 ,1524.68
10/13/2020,3,1, 74 ,380
10/13/2020,12,2, 76 ,15.41
10/13/2020,12,2, 82 ,2.23
10/13/2020,12,2, 92 ,87.99
10/13/2020,8,2, 90 ,160.18
10/13/2020,3,7, 67 ,105.28
10/13/2020,11,5, 80 ,77.62
10/13/2020,11,5, 84 ,15.72
10/13/2020,11,4, 68 ,50.75
10/13/2020,11,4, 61 ,1816.09
10/13/2020,11,2, 92 ,90.12
10/13/2020,11,2, 68 ,32.67
10/13/2020,11,3, 90 ,108
10/13/2020,11,3, 90 ,90.12
10/13/2020,6,4, 82 ,20
10/13/2020,6,3, 91 ,273.92
10/13/2020,6,3, 85 ,79.8
10/13/2020,6,3, 83 ,99.64
10/13/2020,6,3, 82 ,30.6
10/13/2020,6,3, 87 ,454
10/13/2020,6,3, 66 ,408
10/13/2020,6,5, 67 ,67
10/13/2020,6,5, 66 ,132
10/14/2020,8,6, 77 ,528.14
10/14/2020,8,6, 54 ,3017.23
10/14/2020,7,6, 57 ,18321.94
10/14/2020,7,6, 67 ,230.64
10/14/2020,5,6, 94 ,39507.72
10/14/2020,5,6, 82 ,53
10/14/2020,4,6, 82 ,38.5
10/14/2020,4,6, 54 ,3825.12
10/14/2020,4,6, 90 ,243
10/14/2020,3,6, 80 ,997
10/14/2020,3,6, 68 ,200
10/14/2020,6,6, 89 ,205
10/14/2020,6,6, 81 ,267
10/14/2020,11,6, 56 ,23075.31
10/14/2020,11,6, 81 ,218.85
10/14/2020,11,6, 74 ,181.61
10/14/2020,12,6, 90 ,259.99
10/14/2020,12,6, 69 ,6.51
10/14/2020,12,1, 78 ,8.21
10/14/2020,11,1, 78 ,107.75
10/14/2020,11,1, 71 ,28.63
10/14/2020,7,1, 65 ,570.24
10/14/2020,7,1, 62 ,4588.74
10/14/2020,6,1, 66 ,315
10/14/2020,6,1, 65 ,367.82
10/14/2020,6,1, 81 ,309
10/14/2020,5,1, 84 ,150.4
10/14/2020,5,1, 61 ,5241.81
10/14/2020,4,1, 66 ,319.5
10/14/2020,8,1, 74 ,386.62
10/14/2020,3,1, 68 ,300
10/14/2020,3,1, 71 ,136
10/14/2020,12,2, 85 ,6.7
10/14/2020,12,2, 83 ,7.06
10/14/2020,12,2, 78 ,8.21
10/14/2020,8,2, 60 ,28370.64
10/14/2020,3,7, 74 ,348.84
10/14/2020,3,7, 68 ,84
10/14/2020,11,5, 76 ,34.38
10/14/2020,11,5, 82 ,6.83
10/14/2020,11,5, 87 ,48.63
10/14/2020,11,5, 68 ,9.27
10/14/2020,11,5, 62 ,159.27
10/14/2020,11,4, 66 ,97.57
10/14/2020,6,4, 80 ,333.72
10/14/2020,6,4, 71 ,27.3
10/14/2020,6,4, 68 ,63.24
10/14/2020,6,4, 66 ,179
10/14/2020,6,3, 90 ,297.6
10/14/2020,6,5, 69 ,13.65
10/14/2020,6,5, 73 ,93
10/14/2020,6,2, 78 ,36
10/15/2020,5,6, 74 ,303.96
10/15/2020,5,6, 60 ,50389.5
10/15/2020,4,6, 57 ,21632
10/15/2020,3,6, 85 ,153.79
10/15/2020,3,6, 52 ,4316
10/15/2020,3,6, 77 ,873
10/15/2020,6,6, 78 ,115.54
10/15/2020,6,6, 76 ,724
10/15/2020,11,6, 84 ,72.04
10/15/2020,12,6, 91 ,229.41
10/15/2020,12,1, 73 ,10.67
10/15/2020,12,1, 77 ,18.84
10/15/2020,7,1, 94 ,364
10/15/2020,6,1, 76 ,240
10/15/2020,5,1, 77 ,849.2
10/15/2020,5,1, 78 ,216
10/15/2020,4,1, 92 ,718.2
10/15/2020,4,1, 80 ,1051.2
