Title,PPF Corporation Actuals Data Extract,,,
2/4/2021,12,1, 89 ,104.28
2/4/2021,11,1, 81 ,174.17
2/4/2021,11,1, 90 ,160.34
2/4/2021,6,1, 78 ,99.96
2/4/2021,6,1, 84 ,69
2/4/2021,6,1, 71 ,44
2/4/2021,4,1, 71 ,77.19
2/4/2021,4,1, 83 ,241
2/4/2021,8,1, 80 ,1373.2
2/4/2021,8,1, 81 ,1105.65
2/4/2021,3,1, 87 ,1282.5
2/4/2021,3,1, 68 ,376.65
2/4/2021,3,1, 65 ,1176
2/4/2021,8,2, 92 ,277.13
2/4/2021,8,2, 77 ,654.59
2/4/2021,8,2, 82 ,55.63
2/4/2021,3,7, 65 ,172.22
2/4/2021,3,7, 81 ,137
2/4/2021,3,7, 77 ,190
2/4/2021,11,5, 89 ,24.39
2/4/2021,11,5, 74 ,163.53
2/4/2021,11,4, 68 ,76.26
2/4/2021,11,4, 83 ,53.95
2/4/2021,11,4, 81 ,146.51
2/4/2021,11,2, 91 ,84.06
2/4/2021,11,2, 62 ,1183.79
2/4/2021,11,2, 85 ,28.42
2/4/2021,11,3, 94 ,58.62
2/4/2021,11,3, 76 ,138.59
2/4/2021,11,3, 80 ,242.25
2/4/2021,6,4, 76 ,168
2/4/2021,6,4, 85 ,64
2/4/2021,6,3, 68 ,117.66
2/4/2021,6,2, 85 ,26.4
2/4/2021,6,2, 68 ,27
2/4/2021,6,2, 60 ,7535
2/5/2021,8,6, 71 ,41.08
2/5/2021,8,6, 67 ,143.41
2/5/2021,7,6, 63 ,16693.28
2/5/2021,5,6, 94 ,30520.8
2/5/2021,5,6, 66 ,597.24
2/5/2021,5,6, 83 ,181
2/5/2021,4,6, 63 ,8998.7
2/5/2021,4,6, 101 ,323453
2/5/2021,3,6, 80 ,992
2/5/2021,3,6, 82 ,63
2/5/2021,3,6, 63 ,11027
2/5/2021,6,6, 82 ,27
2/5/2021,11,6, 74 ,260.02
2/5/2021,11,6, 89 ,121.12
2/5/2021,11,6, 53 ,2746.55
2/5/2021,12,6, 87 ,64.23
2/5/2021,12,6, 80 ,74.67
2/5/2021,12,6, 69 ,4.16
2/5/2021,12,6, 85 ,11.4
2/5/2021,12,1, 85 ,10.1
2/5/2021,12,1, 69 ,5.17
2/5/2021,12,1, 78 ,12.46
2/5/2021,12,1, 66 ,30.55
2/5/2021,11,1, 83 ,87.4
2/5/2021,6,1, 60 ,21003.96
2/5/2021,6,1, 65 ,306
2/5/2021,4,1, 81 ,651
2/5/2021,4,1, 71 ,83
2/5/2021,4,1, 66 ,505
2/5/2021,4,1, 62 ,3986
2/5/2021,4,1, 61 ,5125
2/5/2021,3,1, 91 ,434.91
2/5/2021,3,1, 81 ,941.16
2/5/2021,3,1, 87 ,1350
2/5/2021,3,1, 73 ,721
2/5/2021,8,2, 81 ,409.75
2/5/2021,3,7, 73 ,103.68
2/5/2021,3,7, 80 ,222
2/5/2021,3,7, 62 ,1038
2/5/2021,11,5, 67 ,22.52
2/5/2021,11,5, 90 ,28.42
2/5/2021,11,4, 66 ,180.1
2/5/2021,11,4, 61 ,1612.46
2/5/2021,11,4, 67 ,75.23
2/5/2021,11,2, 81 ,119.95
2/5/2021,11,2, 91 ,68.39
2/5/2021,11,2, 77 ,152.89
2/5/2021,11,3, 68 ,43.31
2/5/2021,6,4, 85 ,62.08
2/5/2021,6,4, 89 ,161
2/5/2021,6,3, 84 ,107.91
2/5/2021,6,3, 77 ,471.45
2/5/2021,6,3, 92 ,470
2/5/2021,6,5, 82 ,16
2/5/2021,6,2, 87 ,113
2/5/2021,6,2, 66 ,69
2/6/2021,8,6, 76 ,4376.78
2/6/2021,8,6, 92 ,292
2/6/2021,8,6, 76 ,4973.9
2/6/2021,8,6, 89 ,143.51
2/6/2021,8,6, 67 ,152.6
2/6/2021,7,6, 56 ,229825.41
2/6/2021,7,6, 57 ,82642
2/6/2021,5,6, 73 ,382.66
2/6/2021,4,6, 101 ,329922.06
2/6/2021,4,6, 81 ,414
2/6/2021,3,6, 101 ,367567
2/6/2021,6,6, 73 ,127
2/6/2021,6,6, 87 ,340
2/6/2021,11,6, 78 ,76.86
2/6/2021,11,6, 52 ,12093.21
2/6/2021,11,6, 52 ,9156.25
2/6/2021,12,6, 90 ,224.98
2/6/2021,12,6, 83 ,17.17
2/6/2021,12,6, 57 ,428.8
2/6/2021,12,6, 73 ,17.78
2/6/2021,12,6, 65 ,23.1
2/6/2021,12,1, 76 ,27.79
2/6/2021,12,1, 65 ,41.91
2/6/2021,11,1, 69 ,19.28
2/6/2021,11,1, 78 ,76.29
2/6/2021,7,1, 82 ,54.88
2/6/2021,7,1, 76 ,494.4
2/6/2021,4,1, 66 ,540.35
2/6/2021,4,1, 77 ,802
2/6/2021,8,1, 69 ,118.11
2/6/2021,8,2, 78 ,231.39
2/6/2021,8,2, 74 ,554.12
2/6/2021,8,2, 62 ,3831.46
2/6/2021,3,7, 61 ,885.12
2/6/2021,3,7, 78 ,74
2/6/2021,11,5, 77 ,47.57
2/6/2021,11,4, 62 ,1530.19
2/6/2021,11,4, 61 ,1258.23
2/6/2021,11,2, 71 ,25
2/6/2021,11,2, 81 ,99.7
2/6/2021,11,3, 89 ,128.87
2/6/2021,11,3, 82 ,16.72
2/6/2021,6,4, 62 ,1780.02
2/6/2021,6,4, 92 ,329
2/6/2021,6,5, 61 ,1151.37
2/6/2021,6,5, 61 ,1163
2/6/2021,6,5, 90 ,181
2/6/2021,6,2, 71 ,11.66
2/6/2021,6,2, 90 ,96
2/6/2021,6,2, 85 ,24
2/7/2021,7,6, 101 ,909068.6
2/7/2021,7,6, 82 ,46.92
2/7/2021,7,6, 74 ,504.36
2/7/2021,7,6, 73 ,416
2/7/2021,5,6, 77 ,737.48
2/7/2021,5,6, 54 ,148.41
2/7/2021,5,6, 74 ,336
2/7/2021,4,6, 74 ,208.05
2/7/2021,4,6, 73 ,267.05
2/7/2021,6,6, 56 ,83416
2/7/2021,11,6, 91 ,147.95
2/7/2021,11,6, 84 ,58.23
2/7/2021,11,6, 68 ,69.12
2/7/2021,11,6, 56 ,48652.73
2/7/2021,11,6, 80 ,230.55
2/7/2021,12,6, 92 ,362.24
2/7/2021,12,6, 71 ,4.86
2/7/2021,12,1, 91 ,90.73
2/7/2021,12,1, 80 ,43.31
2/7/2021,6,1, 89 ,161
2/7/2021,5,1, 87 ,675
2/7/2021,5,1, 77 ,709
2/7/2021,4,1, 80 ,998.45
2/7/2021,4,1, 82 ,75.21
2/7/2021,8,1, 87 ,1320.9
2/7/2021,3,1, 85 ,303.96
2/7/2021,3,1, 84 ,342.99
2/7/2021,3,1, 76 ,715.5
2/7/2021,3,1, 67 ,540
2/7/2021,8,2, 71 ,68.23
2/7/2021,8,2, 90 ,264.72
2/7/2021,8,2, 77 ,696.55
2/7/2021,3,7, 80 ,217.56
2/7/2021,3,7, 76 ,108.12
2/7/2021,3,7, 66 ,148.72
2/7/2021,3,7, 71 ,23
2/7/2021,3,7, 60 ,11242
2/7/2021,11,5, 87 ,48.63
2/7/2021,11,2, 89 ,67.25
2/7/2021,11,2, 82 ,10.33
2/7/2021,11,2, 67 ,58.21
2/7/2021,11,3, 74 ,198.88
2/7/2021,6,3, 89 ,208.39
2/7/2021,6,3, 81 ,324
2/7/2021,6,5, 87 ,211.11
2/7/2021,6,5, 65 ,141
2/7/2021,6,5, 80 ,265
2/7/2021,6,2, 67 ,33.6
2/7/2021,6,2, 89 ,62
2/7/2021,6,2, 84 ,27
2/8/2021,5,6, 53 ,30481.28
2/8/2021,5,6, 80 ,811
2/8/2021,5,6, 72 ,262
2/8/2021,5,6, 71 ,88
2/8/2021,5,6, 66 ,553
2/8/2021,4,6, 90 ,270.72
2/8/2021,4,6, 77 ,601.34
2/8/2021,4,6, 76 ,1927
2/8/2021,4,6, 66 ,319
2/8/2021,4,6, 56 ,96314
2/8/2021,3,6, 91 ,230.3
2/8/2021,3,6, 87 ,891
2/8/2021,3,6, 73 ,424.79
2/8/2021,3,6, 57 ,38593.8
2/8/2021,6,6, 82 ,26.19
2/8/2021,11,6, 82 ,15.65
2/8/2021,12,6, 73 ,21.39
2/8/2021,12,6, 60 ,3404.01
2/8/2021,12,1, 71 ,8.51
2/8/2021,12,1, 62 ,214.59
2/8/2021,11,1, 85 ,70.84
2/8/2021,11,1, 81 ,214.09
2/8/2021,7,1, 60 ,55673.8
2/8/2021,7,1, 82 ,56
2/8/2021,6,1, 82 ,23
2/8/2021,6,1, 69 ,31
2/8/2021,5,1, 71 ,83.6
2/8/2021,5,1, 66 ,518
2/8/2021,4,1, 69 ,56
2/8/2021,8,1, 74 ,614.71
2/8/2021,8,1, 65 ,1090.22
2/8/2021,3,1, 83 ,390.6
2/8/2021,3,1, 69 ,120
2/8/2021,3,1, 68 ,405
2/8/2021,6,1, 76 ,200
2/8/2021,3,7, 89 ,47.08
2/8/2021,11,4, 77 ,201.83
2/8/2021,11,4, 92 ,188
2/8/2021,11,2, 85 ,38.65
2/8/2021,11,3, 68 ,53.24
2/8/2021,11,3, 94 ,44.38
2/8/2021,11,3, 81 ,149.7
2/8/2021,11,3, 76 ,102.89
2/8/2021,11,3, 61 ,1494.4
2/8/2021,6,4, 66 ,202
2/8/2021,6,4, 62 ,1798
2/8/2021,6,3, 62 ,2340.48
2/8/2021,6,3, 71 ,46
2/8/2021,6,2, 77 ,111
2/9/2021,8,6, 69 ,26.14
2/9/2021,5,6, 69 ,59.78
2/9/2021,5,6, 62 ,3657.6
2/9/2021,5,6, 89 ,209
2/9/2021,5,6, 76 ,2618
2/9/2021,5,6, 65 ,608
2/9/2021,4,6, 60 ,36149
2/9/2021,3,6, 76 ,3250.52
2/9/2021,3,6, 94 ,12594
2/9/2021,3,6, 65 ,621
2/9/2021,3,6, 56 ,100485
2/9/2021,6,6, 84 ,86
2/9/2021,6,6, 78 ,106
2/9/2021,11,6, 56 ,69348.42
2/9/2021,11,6, 60 ,13232.92
2/9/2021,11,6, 66 ,132.68
2/9/2021,12,6, 89 ,164.2
2/9/2021,12,6, 56 ,3738.18
2/9/2021,12,6, 74 ,28.42
2/9/2021,12,1, 73 ,26.6
2/9/2021,12,1, 84 ,11.81
2/9/2021,6,1, 89 ,144.9
2/9/2021,5,1, 65 ,535.8
2/9/2021,8,1, 91 ,385.58
2/9/2021,3,1, 89 ,292.5
2/9/2021,3,1, 83 ,372
2/9/2021,3,1, 84 ,333
2/9/2021,3,7, 84 ,44
2/9/2021,3,7, 85 ,40
2/9/2021,3,7, 74 ,391
2/9/2021,11,5, 65 ,45.88
2/9/2021,11,5, 90 ,38.65
2/9/2021,11,4, 69 ,20.33
2/9/2021,11,4, 84 ,47.57
2/9/2021,11,4, 91 ,112
2/9/2021,11,4, 68 ,56.08
2/9/2021,11,2, 60 ,14017.88
2/9/2021,11,2, 84 ,29.48
2/9/2021,11,2, 83 ,34.8
2/9/2021,6,4, 61 ,2620.32
2/9/2021,6,2, 60 ,7384.3
2/9/2021,6,2, 68 ,24.3
2/10/2021,8,6, 60 ,36768.44
2/10/2021,8,6, 52 ,43970.75
2/10/2021,8,6, 52 ,51468.71
2/10/2021,7,6, 80 ,855.92
2/10/2021,5,6, 78 ,207.06
2/10/2021,5,6, 69 ,61
2/10/2021,4,6, 67 ,169
2/10/2021,4,6, 83 ,145
2/10/2021,3,6, 78 ,247
2/10/2021,6,6, 80 ,450.5
2/10/2021,11,6, 71 ,29.91
2/10/2021,11,6, 65 ,192.09
2/10/2021,11,6, 57 ,5508.25
2/10/2021,11,6, 101 ,183108.43
2/10/2021,12,6, 101 ,6526.22
2/10/2021,12,6, 63 ,33.65
2/10/2021,12,6, 78 ,20.11
2/10/2021,12,6, 101 ,4798.72
2/10/2021,12,6, 92 ,251.83
2/10/2021,12,1, 81 ,27.36
2/10/2021,11,1, 83 ,62.46
2/10/2021,11,1, 69 ,13.53
2/10/2021,11,1, 94 ,51.82
2/10/2021,7,1, 77 ,973.35
2/10/2021,7,1, 69 ,67.16
2/10/2021,7,1, 83 ,195
2/10/2021,6,1, 77 ,393.49
2/10/2021,5,1, 89 ,221.1
2/10/2021,5,1, 67 ,239.33
2/10/2021,5,1, 82 ,46.5
2/10/2021,4,1, 90 ,504
2/10/2021,8,1, 78 ,446.54
2/10/2021,3,1, 92 ,712.62
2/10/2021,3,1, 76 ,795
2/10/2021,3,7, 82 ,14.98
2/10/2021,3,7, 74 ,391
2/10/2021,3,7, 92 ,89
2/10/2021,11,5, 85 ,11.03
2/10/2021,11,3, 82 ,19.89
2/10/2021,11,3, 77 ,258.59
2/10/2021,11,3, 90 ,149.7
2/10/2021,6,4, 80 ,378
2/10/2021,6,4, 89 ,161
2/10/2021,6,4, 81 ,223
2/10/2021,6,4, 68 ,77
2/10/2021,6,3, 62 ,2208
2/10/2021,6,5, 84 ,55.59
2/10/2021,6,2, 90 ,103.68
2/10/2021,6,2, 80 ,137
2/11/2021,8,6, 94 ,54618.75
2/11/2021,8,6, 87 ,682.91
2/11/2021,7,6, 82 ,51
2/11/2021,7,6, 61 ,4638
2/11/2021,5,6, 83 ,182.81
2/11/2021,5,6, 92 ,428
2/11/2021,4,6, 92 ,387.84
2/11/2021,4,6, 91 ,223.1
2/11/2021,4,6, 60 ,39763.9
2/11/2021,4,6, 77 ,562
2/11/2021,4,6, 54 ,29
2/11/2021,3,6, 69 ,62
2/11/2021,6,6, 63 ,3478.68
2/11/2021,6,6, 71 ,25
2/11/2021,6,6, 83 ,96
2/11/2021,6,6, 66 ,148
2/11/2021,11,6, 92 ,259.71
2/11/2021,12,6, 91 ,192.61
2/11/2021,12,6, 61 ,510.68
2/11/2021,12,1, 66 ,36.75
2/11/2021,12,1, 85 ,8.21
2/11/2021,12,1, 83 ,10.33
2/11/2021,12,1, 68 ,11.4
2/11/2021,11,1, 87 ,329.71
2/11/2021,7,1, 85 ,156
2/11/2021,6,1, 92 ,364.1
2/11/2021,6,1, 80 ,373.38
2/11/2021,5,1, 76 ,409.76
2/11/2021,5,1, 73 ,351
2/11/2021,5,1, 71 ,88
2/11/2021,8,1, 62 ,8152.76
2/11/2021,3,1, 82 ,111.3
2/11/2021,3,1, 69 ,117.6
2/11/2021,3,1, 81 ,1023
2/11/2021,3,1, 77 ,1431
2/11/2021,3,7, 68 ,57.78
2/11/2021,3,7, 71 ,22.54
2/11/2021,11,5, 74 ,203.16
2/11/2021,11,5, 71 ,7.71
2/11/2021,11,5, 76 ,27.36
2/11/2021,11,3, 92 ,199.7
2/11/2021,11,3, 65 ,119.91
2/11/2021,6,4, 81 ,214.08
2/11/2021,6,4, 60 ,24091.1
2/11/2021,6,4, 69 ,22
2/11/2021,6,3, 61 ,2870.14
2/11/2021,6,5, 81 ,162.36
2/11/2021,6,5, 91 ,145
2/11/2021,6,2, 71 ,11
2/12/2021,8,6, 92 ,256.94
2/12/2021,8,6, 85 ,105.68
2/12/2021,8,6, 83 ,133.04
2/12/2021,8,6, 53 ,47488.29
2/12/2021,7,6, 78 ,213
2/12/2021,7,6, 62 ,5154
2/12/2021,5,6, 56 ,87581.93
2/12/2021,5,6, 62 ,3810
2/12/2021,4,6, 94 ,20090
2/12/2021,3,6, 63 ,11027
2/12/2021,3,6, 92 ,392
2/12/2021,3,6, 71 ,93
2/12/2021,11,6, 67 ,95.98
2/12/2021,11,6, 76 ,847.58
2/12/2021,12,6, 74 ,37.53
2/12/2021,12,6, 69 ,2.89
2/12/2021,12,6, 78 ,16.72
2/12/2021,12,1, 78 ,15.96
2/12/2021,12,1, 82 ,2.89
2/12/2021,11,1, 84 ,64.2
2/12/2021,11,1, 80 ,333.85
2/12/2021,11,1, 77 ,298.89
2/12/2021,11,1, 82 ,18.84
2/12/2021,7,1, 92 ,297.6
2/12/2021,4,1, 65 ,510.6
2/12/2021,4,1, 67 ,255
2/12/2021,8,1, 77 ,1212.95
2/12/2021,8,1, 68 ,434.42
2/12/2021,3,1, 78 ,417.9
2/12/2021,3,7, 92 ,89
2/12/2021,3,7, 83 ,52
2/12/2021,11,5, 84 ,13.24
2/12/2021,11,5, 66 ,40.35
2/12/2021,11,4, 90 ,182.78
2/12/2021,11,4, 71 ,25.23
2/12/2021,11,4, 60 ,13614.84
2/12/2021,11,2, 66 ,113.53
2/12/2021,11,3, 85 ,45.44
2/12/2021,11,3, 77 ,184.81
2/12/2021,6,3, 66 ,288
2/12/2021,6,5, 91 ,158.05
2/12/2021,6,5, 69 ,14
2/12/2021,6,2, 89 ,56.42
2/12/2021,6,2, 92 ,128
2/12/2021,6,2, 81 ,85
2/13/2021,8,6, 77 ,614.73
2/13/2021,8,6, 60 ,43038.25
2/13/2021,7,6, 72 ,2479
2/13/2021,5,6, 84 ,159.39
2/13/2021,5,6, 76 ,2434.74
2/13/2021,5,6, 84 ,161
2/13/2021,4,6, 85 ,116
2/13/2021,4,6, 62 ,2225
2/13/2021,3,6, 84 ,196
2/13/2021,3,6, 72 ,735
2/13/2021,3,6, 57 ,36756
2/13/2021,3,6, 54 ,265
2/13/2021,6,6, 87 ,312.8
2/13/2021,6,6, 81 ,249.85
2/13/2021,6,6, 68 ,66
2/13/2021,6,6, 76 ,953
2/13/2021,6,6, 65 ,162
2/13/2021,11,6, 73 ,94.38
2/13/2021,11,6, 68 ,51.82
2/13/2021,11,6, 54 ,660.35
2/13/2021,11,6, 61 ,1223.12
2/13/2021,12,6, 60 ,4139.77
2/13/2021,12,6, 84 ,19.28
2/13/2021,12,1, 90 ,148.21
2/13/2021,11,1, 78 ,91.78
2/13/2021,7,1, 81 ,585
2/13/2021,4,1, 94 ,345.56
2/13/2021,4,1, 78 ,224.77
2/13/2021,4,1, 84 ,200.56
2/13/2021,4,1, 92 ,672
2/13/2021,4,1, 91 ,403
2/13/2021,4,1, 68 ,191
2/13/2021,8,1, 69 ,126.84
2/13/2021,3,1, 71 ,164.5
2/13/2021,3,1, 67 ,502.2
2/13/2021,8,2, 66 ,475.33
2/13/2021,3,7, 85 ,40.4
2/13/2021,3,7, 78 ,71.78
2/13/2021,3,7, 66 ,143
2/13/2021,11,5, 69 ,3.95
2/13/2021,11,2, 69 ,15.92
2/13/2021,11,2, 74 ,211.4
2/13/2021,11,2, 73 ,77.36
2/13/2021,11,3, 84 ,63.72
2/13/2021,11,3, 83 ,72.6
2/13/2021,11,3, 81 ,203.59
2/13/2021,6,4, 87 ,323.14
2/13/2021,6,4, 74 ,156
2/13/2021,6,3, 87 ,458.54
2/13/2021,6,5, 84 ,51
2/13/2021,6,5, 81 ,164
2/13/2021,6,5, 68 ,50
2/13/2021,6,2, 62 ,541
2/14/2021,8,6, 84 ,122.69
2/14/2021,7,6, 72 ,2231.1
2/14/2021,7,6, 73 ,395.2
2/14/2021,7,6, 67 ,320
2/14/2021,7,6, 85 ,142
2/14/2021,7,6, 84 ,153
2/14/2021,5,6, 92 ,402.32
2/14/2021,5,6, 65 ,662.72
2/14/2021,5,6, 63 ,7856
2/14/2021,4,6, 78 ,176.13
2/14/2021,4,6, 89 ,187
2/14/2021,4,6, 69 ,35
2/14/2021,4,6, 61 ,3709
2/14/2021,3,6, 85 ,177
2/14/2021,6,6, 60 ,23702.64
2/14/2021,6,6, 80 ,425
2/14/2021,11,6, 90 ,195.45
2/14/2021,11,6, 54 ,828.99
2/14/2021,12,6, 82 ,6.22
2/14/2021,12,6, 83 ,14.59
2/14/2021,11,1, 94 ,74.54
2/14/2021,7,1, 65 ,773.8
2/14/2021,7,1, 78 ,251
2/14/2021,7,1, 61 ,4810
2/14/2021,6,1, 84 ,71.07
2/14/2021,6,1, 60 ,20796
2/14/2021,5,1, 69 ,53.01
2/14/2021,5,1, 61 ,4307
2/14/2021,4,1, 61 ,5227.5
2/14/2021,4,1, 73 ,367
2/14/2021,8,1, 74 ,654.12
2/14/2021,8,2, 69 ,42.99
2/14/2021,8,2, 92 ,352.6
2/14/2021,8,2, 71 ,79.87
2/14/2021,3,7, 60 ,10792.32
2/14/2021,3,7, 82 ,14
2/14/2021,11,5, 61 ,358
2/14/2021,11,5, 69 ,5.53
2/14/2021,11,5, 81 ,33.74
2/14/2021,11,4, 82 ,19.86
2/14/2021,11,4, 85 ,43.31
2/14/2021,11,2, 65 ,178.5
2/14/2021,6,3, 71 ,41.4
2/14/2021,6,5, 69 ,14
2/14/2021,6,2, 87 ,117.52
2/15/2021,8,6, 81 ,391.93
2/15/2021,8,6, 82 ,49.57
2/15/2021,8,6, 74 ,382.91
2/15/2021,8,6, 71 ,49.57
2/15/2021,7,6, 78 ,234.3
2/15/2021,7,6, 76 ,7017.92
2/15/2021,7,6, 68 ,232.8
2/15/2021,7,6, 91 ,184
2/15/2021,7,6, 87 ,720
2/15/2021,7,6, 76 ,7712
2/15/2021,7,6, 53 ,49585
2/15/2021,7,6, 52 ,57849
2/15/2021,5,6, 71 ,95.92
2/15/2021,5,6, 91 ,257
2/15/2021,4,6, 89 ,177.65
2/15/2021,3,6, 82 ,62.37
2/15/2021,3,6, 74 ,389.07
2/15/2021,3,6, 61 ,6441.75
2/15/2021,3,6, 87 ,810
2/15/2021,3,6, 77 ,826
2/15/2021,6,6, 62 ,1136
2/15/2021,11,6, 83 ,69.12
2/15/2021,11,6, 76 ,1052.95
2/15/2021,12,6, 52 ,64.23
2/15/2021,12,6, 66 ,20.97
2/15/2021,12,6, 63 ,25.23
2/15/2021,12,6, 77 ,44.38
2/15/2021,11,1, 76 ,175.06
2/15/2021,7,1, 73 ,441.35
2/15/2021,7,1, 91 ,192
2/15/2021,7,1, 92 ,320
2/15/2021,7,1, 80 ,945
2/15/2021,7,1, 62 ,4810
2/15/2021,7,1, 89 ,156
2/15/2021,6,1, 83 ,78.57
2/15/2021,5,1, 90 ,281.19
2/15/2021,5,1, 80 ,803
2/15/2021,4,1, 76 ,428.16
2/15/2021,4,1, 73 ,374.34
2/15/2021,4,1, 94 ,326
2/15/2021,4,1, 65 ,555
2/15/2021,8,1, 85 ,264.77
2/15/2021,8,1, 84 ,299.02
2/15/2021,3,1, 91 ,399
2/15/2021,3,1, 80 ,1653
2/15/2021,3,1, 66 ,1092
2/15/2021,8,2, 61 ,3804.98
2/15/2021,8,2, 83 ,195.02
2/15/2021,3,7, 68 ,54
2/15/2021,11,5, 87 ,63.59
2/15/2021,11,5, 61 ,297.57
2/15/2021,11,4, 81 ,206.92
2/15/2021,11,4, 90 ,141.19
2/15/2021,11,2, 73 ,111.28
2/15/2021,11,3, 62 ,991.98
2/15/2021,11,3, 67 ,56.08
2/15/2021,6,5, 68 ,53.5
2/15/2021,6,5, 65 ,133.95
2/15/2021,6,2, 83 ,30
2/16/2021,8,6, 77 ,535.68
2/16/2021,7,6, 83 ,170.88
2/16/2021,7,6, 60 ,50232
2/16/2021,5,6, 101 ,314246.7
2/16/2021,5,6, 53 ,31424
2/16/2021,4,6, 52 ,12291.1
2/16/2021,4,6, 82 ,42
2/16/2021,4,6, 90 ,288
2/16/2021,4,6, 52 ,12938
2/16/2021,4,6, 65 ,351
2/16/2021,3,6, 89 ,177.63
2/16/2021,3,6, 60 ,53270.84
2/16/2021,6,6, 85 ,72.38
2/16/2021,6,6, 61 ,2068.43
2/16/2021,6,6, 69 ,16
2/16/2021,11,6, 80 ,316.56
2/16/2021,11,6, 91 ,107.75
2/16/2021,12,6, 84 ,13.53
2/16/2021,12,1, 61 ,214.59
2/16/2021,11,1, 68 ,57.87
2/16/2021,7,1, 61 ,4665.7
2/16/2021,6,1, 90 ,243.04
2/16/2021,6,1, 62 ,1920
2/16/2021,6,1, 83 ,81
2/16/2021,6,1, 74 ,186
2/16/2021,8,1, 76 ,808.06
2/16/2021,8,1, 82 ,104.45
2/16/2021,8,1, 85 ,316.24
2/16/2021,3,1, 66 ,1026.48
2/16/2021,8,2, 83 ,168.28
2/16/2021,8,2, 61 ,4789.05
2/16/2021,3,7, 76 ,106
2/16/2021,11,5, 83 ,14.16
2/16/2021,11,5, 60 ,4051.44
2/16/2021,11,5, 91 ,21.58
